dataset,N,N_indexed,method,attack,frac,seed,recon_f1,recon_em,distinguish_auc
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.2,1,,,0.58316
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.2,2,0.361065,0.054218,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.2,2,,,0.584363
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.2,3,0.379429,0.041141,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.2,3,,,0.597694
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.2,4,0.374584,0.046157,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.2,4,,,0.597286
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.2,5,0.393956,0.027749,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.2,5,,,0.605919
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.2,6,0.362485,0.065839,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.2,6,,,0.579501
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.2,7,0.399363,0.030097,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.2,7,,,0.613882
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.2,8,0.356519,0.051963,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.2,8,,,0.582744
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.2,9,0.357312,0.033292,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.2,9,,,0.582981
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.3,0,0.419579,0.060334,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.3,0,,,0.626452
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.3,1,0.384125,0.048195,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.3,1,,,0.6014
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.3,2,0.431853,0.03618,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.3,2,,,0.629623
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.3,3,0.394275,0.052633,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.3,3,,,0.619622
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.3,4,0.397785,0.042293,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.3,4,,,0.614235
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.3,5,0.368576,0.040193,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.3,5,,,0.594865
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.3,6,0.395401,0.045472,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.3,6,,,0.619479
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.3,7,0.401545,0.048351,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.3,7,,,0.616502
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.3,8,0.368903,0.062247,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.3,8,,,0.601892
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.3,9,0.412096,0.062961,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.3,9,,,0.622412
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.4,0,0.376932,0.06115,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.4,0,,,0.608711
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.4,1,0.427302,0.061029,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.4,1,,,0.637859
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.4,2,0.418783,0.061938,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.4,2,,,0.633947
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.4,3,0.425683,0.054559,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.4,3,,,0.645253
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.4,4,0.416652,0.060108,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.4,4,,,0.628594
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.4,5,0.364995,0.056679,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.4,5,,,0.605342
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.4,6,0.403559,0.04735,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.4,6,,,0.626643
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.4,7,0.397309,0.04914,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.4,7,,,0.624059
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.4,8,0.432529,0.046848,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.4,8,,,0.641478
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.4,9,0.407998,0.049923,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.4,9,,,0.629653
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.5,0,0.410348,0.046648,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.5,0,,,0.63269
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.5,1,0.410779,0.048311,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.5,1,,,0.638102
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.5,2,0.405559,0.061161,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.5,2,,,0.639199
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.5,3,0.423027,0.062076,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.5,3,,,0.644618
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.5,4,0.438258,0.060931,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.5,4,,,0.654776
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.5,5,0.428753,0.068058,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.5,5,,,0.643747
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.5,6,0.404742,0.053101,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.5,6,,,0.629887
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.5,7,0.420979,0.042755,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.5,7,,,0.643088
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.5,8,0.397311,0.068672,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.5,8,,,0.622432
SIFT1M,1000000,1000000,ACORN,A1_reconstruction,0.5,9,0.434847,0.07416,
SIFT1M,1000000,1000000,ACORN,A2_distinguishing,0.5,9,,,0.651554
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.1,0,0.416349,0.051356,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.1,0,,,0.598861
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.1,1,0.370584,0.06166,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.1,1,,,0.580409
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.1,2,0.320247,0.040134,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.1,2,,,0.542986
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.1,3,0.345379,0.042095,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.1,3,,,0.55981
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.1,4,0.381943,0.038902,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.1,4,,,0.583445
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.1,5,0.415681,0.029066,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.1,5,,,0.599307
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.1,6,0.403104,0.047282,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.1,6,,,0.597554
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.1,7,0.356071,0.041928,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.1,7,,,0.563045
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.1,8,0.335665,0.0329,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.1,8,,,0.550057
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.1,9,0.3874,0.04281,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.1,9,,,0.586768
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.2,0,0.379604,0.057549,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.2,0,,,0.58284
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.2,1,0.34263,0.043074,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.2,1,,,0.560583
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.2,2,0.364307,0.047197,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.2,2,,,0.580338
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.2,3,0.354053,0.037709,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.2,3,,,0.572119
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.2,4,0.367678,0.045902,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.2,4,,,0.576133
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.2,5,0.404957,0.024562,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.2,5,,,0.596288
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.2,6,0.348141,0.05116,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.2,6,,,0.574157
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.2,7,0.367759,0.060975,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.2,7,,,0.578895
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.2,8,0.389703,0.051968,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.2,8,,,0.588508
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.2,9,0.38166,0.043723,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.2,9,,,0.594702
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.3,0,0.386723,0.056761,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.3,0,,,0.598978
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.3,1,0.378729,0.050826,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.3,1,,,0.589685
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.3,2,0.410562,0.043414,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.3,2,,,0.60636
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.3,3,0.417742,0.044038,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.3,3,,,0.612877
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.3,4,0.413024,0.061274,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.3,4,,,0.609606
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.3,5,0.399079,0.053941,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.3,5,,,0.601464
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.3,6,0.368981,0.054905,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.3,6,,,0.576487
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.3,7,0.359918,0.029896,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.3,7,,,0.574383
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.3,8,0.469509,0.069466,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.3,8,,,0.645315
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.3,9,0.393966,0.034988,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.3,9,,,0.599606
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.4,0,0.359102,0.045557,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.4,0,,,0.582258
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.4,1,0.413036,0.042629,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.4,1,,,0.618605
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.4,2,0.400471,0.063678,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.4,2,,,0.605482
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.4,3,0.406617,0.064045,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.4,3,,,0.617766
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.4,4,0.430558,0.046714,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.4,4,,,0.627343
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.4,5,0.448917,0.052162,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.4,5,,,0.63831
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.4,6,0.417325,0.058078,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.4,6,,,0.615782
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.4,7,0.370392,0.066851,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.4,7,,,0.584382
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.4,8,0.395901,0.03601,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.4,8,,,0.61339
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.4,9,0.362987,0.070205,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.4,9,,,0.587229
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.5,0,0.408837,0.057447,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.5,0,,,0.608315
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.5,1,0.442039,0.064445,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.5,1,,,0.632392
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.5,2,0.404354,0.04745,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.5,2,,,0.622114
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.5,3,0.405876,0.064755,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.5,3,,,0.616245
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.5,4,0.400742,0.049479,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.5,4,,,0.610428
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.5,5,0.37496,0.042179,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.5,5,,,0.597614
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.5,6,0.441003,0.068127,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.5,6,,,0.631772
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.5,7,0.454024,0.073461,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.5,7,,,0.645172
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.5,8,0.413788,0.055782,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.5,8,,,0.620338
SIFT1M,1000000,1000000,HoneyBee,A1_reconstruction,0.5,9,0.431204,0.061509,
SIFT1M,1000000,1000000,HoneyBee,A2_distinguishing,0.5,9,,,0.628693
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.1,0,0.359115,0.022592,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.1,0,,,0.627447
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.1,1,0.403647,0.052326,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.1,1,,,0.650595
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.1,2,0.387425,0.049522,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.1,2,,,0.642747
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.1,3,0.354966,0.021764,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.1,3,,,0.61767
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.1,4,0.348495,0.040557,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.1,4,,,0.622725
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.1,5,0.305949,0.041034,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.1,5,,,0.596587
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.1,6,0.37242,0.036743,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.1,6,,,0.632507
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.1,7,0.348844,0.022965,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.1,7,,,0.610116
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.1,8,0.377759,0.053629,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.1,8,,,0.633565
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.1,9,0.39616,0.023812,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.1,9,,,0.648841
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.2,0,0.354046,0.055407,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.2,0,,,0.636407
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.2,1,0.382948,0.064186,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.2,1,,,0.649467
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.2,2,0.385899,0.047647,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.2,2,,,0.667242
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.2,3,0.429898,0.044787,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.2,3,,,0.686168
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.2,4,0.409536,0.047392,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.2,4,,,0.670219
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.2,5,0.39709,0.031213,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.2,5,,,0.662231
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.2,6,0.415041,0.034588,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.2,6,,,0.678076
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.2,7,0.396551,0.035149,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.2,7,,,0.669328
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.2,8,0.396067,0.057873,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.2,8,,,0.668596
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.2,9,0.399279,0.041583,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.2,9,,,0.664394
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.3,0,0.391347,0.062926,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.3,0,,,0.675317
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.3,1,0.359532,0.052776,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.3,1,,,0.660542
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.3,2,0.444621,0.05958,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.3,2,,,0.718526
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.3,3,0.353226,0.047373,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.3,3,,,0.660886
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.3,4,0.36536,0.07282,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.3,4,,,0.664339
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.3,5,0.437959,0.055601,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.3,5,,,0.708235
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.3,6,0.382815,0.059279,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.3,6,,,0.6733
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.3,7,0.396529,0.0473,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.3,7,,,0.681974
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.3,8,0.341742,0.051799,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.3,8,,,0.644134
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.3,9,0.381862,0.04142,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.3,9,,,0.673712
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.4,0,0.412401,0.058424,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.4,0,,,0.703055
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.4,1,0.3983,0.042493,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.4,1,,,0.696209
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.4,2,0.412951,0.047895,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.4,2,,,0.711731
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.4,3,0.425794,0.069985,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.4,3,,,0.717882
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.4,4,0.347075,0.056148,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.4,4,,,0.669076
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.4,5,0.382602,0.064885,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.4,5,,,0.696772
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.4,6,0.422002,0.044575,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.4,6,,,0.716153
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.4,7,0.399506,0.05858,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.4,7,,,0.702108
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.4,8,0.415148,0.07245,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.4,8,,,0.710835
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.4,9,0.384983,0.072788,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.4,9,,,0.6828
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.5,0,0.462314,0.077326,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.5,0,,,0.755688
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.5,1,0.412276,0.060322,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.5,1,,,0.728213
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.5,2,0.449127,0.062903,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.5,2,,,0.75157
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.5,3,0.398252,0.062718,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.5,3,,,0.719422
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.5,4,0.374123,0.050636,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.5,4,,,0.710914
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.5,5,0.434463,0.038431,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.5,5,,,0.748061
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.5,6,0.424525,0.061344,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.5,6,,,0.730138
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.5,7,0.389058,0.05092,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.5,7,,,0.720205
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.5,8,0.444646,0.07862,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.5,8,,,0.750504
SIFT1M,1000000,1000000,SPFresh,A1_reconstruction,0.5,9,0.392498,0.063986,
SIFT1M,1000000,1000000,SPFresh,A2_distinguishing,0.5,9,,,0.713369
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.1,0,0.0,0.002296,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.1,0,,,0.489998
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.1,1,0.003716,0.00119,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.1,1,,,0.50229
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.1,2,0.006952,0.001135,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.1,2,,,0.51038
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.1,3,0.000718,0.000477,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.1,3,,,0.494794
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.1,4,0.004414,0.0,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.1,4,,,0.504035
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.1,5,0.011116,0.001003,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.1,5,,,0.520789
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.1,6,0.003602,0.000616,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.1,6,,,0.502005
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.1,7,0.002545,0.000985,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.1,7,,,0.499361
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.1,8,0.003714,0.0,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.1,8,,,0.502285
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.1,9,0.006044,0.001378,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.1,9,,,0.508111
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.2,0,0.013957,0.001862,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.2,0,,,0.527893
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.2,1,0.012923,0.001174,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.2,1,,,0.525307
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.2,2,0.002652,0.0,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.2,2,,,0.49963
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.2,3,0.0033,0.000847,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.2,3,,,0.50125
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.2,4,0.014802,0.001506,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.2,4,,,0.530005
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.2,5,0.003682,0.0,
SIFT1M,1000000,1000000,Lethe,A2_distinguishing,0.2,5,,,0.502205
SIFT1M,1000000,1000000,Lethe,A1_reconstruction,0.2,6,0.007837,0.00108,
