dataset,N,N_indexed,method,pattern,frac,seed,result_leak,drift10,recall10,recall_oracle10
SIFT1M,1000000,1000000,SPFresh,cluster,0.3,8,0.0,0.075106,0.956546,0.982815
SIFT1M,1000000,1000000,SPFresh,cluster,0.3,9,0.0,0.07253,0.955776,0.985142
SIFT1M,1000000,1000000,Oracle,cluster,0.3,0,0.0,0.0,0.981158,0.981158
SIFT1M,1000000,1000000,Oracle,cluster,0.3,1,0.0,0.0,0.984909,0.984909
SIFT1M,1000000,1000000,Oracle,cluster,0.3,2,0.0,0.0,0.987403,0.987403
SIFT1M,1000000,1000000,Oracle,cluster,0.3,3,0.0,0.0,0.987611,0.987611
SIFT1M,1000000,1000000,Oracle,cluster,0.3,4,0.0,0.0,0.989502,0.989502
SIFT1M,1000000,1000000,Oracle,cluster,0.3,5,0.0,0.0,0.985102,0.985102
SIFT1M,1000000,1000000,Oracle,cluster,0.3,6,0.0,0.0,0.986883,0.986883
SIFT1M,1000000,1000000,Oracle,cluster,0.3,7,0.0,0.0,0.981927,0.981927
SIFT1M,1000000,1000000,Oracle,cluster,0.3,8,0.0,0.0,0.988934,0.988934
SIFT1M,1000000,1000000,Oracle,cluster,0.3,9,0.0,0.0,0.990087,0.990087
SIFT1M,1000000,1000000,Tombstone,cluster,0.4,0,0.0,0.1497,0.944195,0.985467
SIFT1M,1000000,1000000,Tombstone,cluster,0.4,1,0.0,0.147947,0.943648,0.98402
SIFT1M,1000000,1000000,Tombstone,cluster,0.4,2,0.0,0.1461,0.940099,0.98198
SIFT1M,1000000,1000000,Tombstone,cluster,0.4,3,0.0,0.145479,0.944877,0.985325
SIFT1M,1000000,1000000,Tombstone,cluster,0.4,4,0.0,0.14639,0.946215,0.984989
SIFT1M,1000000,1000000,Tombstone,cluster,0.4,5,0.0,0.147391,0.945709,0.986903
SIFT1M,1000000,1000000,Tombstone,cluster,0.4,6,0.0,0.149356,0.94562,0.983654
SIFT1M,1000000,1000000,Tombstone,cluster,0.4,7,0.0,0.153955,0.945776,0.98515
SIFT1M,1000000,1000000,Tombstone,cluster,0.4,8,0.0,0.146591,0.940571,0.98468
SIFT1M,1000000,1000000,Tombstone,cluster,0.4,9,0.0,0.145597,0.946711,0.985023
SIFT1M,1000000,1000000,Post-filter,cluster,0.4,0,0.0,0.164185,0.93939,0.987715
SIFT1M,1000000,1000000,Post-filter,cluster,0.4,1,0.0,0.158929,0.935997,0.983167
SIFT1M,1000000,1000000,Post-filter,cluster,0.4,2,0.0,0.157852,0.937875,0.984432
SIFT1M,1000000,1000000,Post-filter,cluster,0.4,3,0.0,0.158544,0.941911,0.984612
SIFT1M,1000000,1000000,Post-filter,cluster,0.4,4,0.0,0.164711,0.943122,0.98769
SIFT1M,1000000,1000000,Post-filter,cluster,0.4,5,0.0,0.160706,0.93771,0.986439
SIFT1M,1000000,1000000,Post-filter,cluster,0.4,6,0.0,0.162374,0.942789,0.987525
SIFT1M,1000000,1000000,Post-filter,cluster,0.4,7,0.0,0.149718,0.94155,0.989786
SIFT1M,1000000,1000000,Post-filter,cluster,0.4,8,0.0,0.158151,0.934211,0.980754
SIFT1M,1000000,1000000,Post-filter,cluster,0.4,9,0.0,0.160458,0.943029,0.988406
SIFT1M,1000000,1000000,Lethe,cluster,0.4,0,0.0,0.009238,0.975731,0.984629
SIFT1M,1000000,1000000,Lethe,cluster,0.4,1,0.0,0.011637,0.982911,0.986113
SIFT1M,1000000,1000000,Lethe,cluster,0.4,2,0.0,0.013147,0.981952,0.986372
SIFT1M,1000000,1000000,Lethe,cluster,0.4,3,0.0,0.010447,0.97668,0.982404
SIFT1M,1000000,1000000,Lethe,cluster,0.4,4,0.0,0.007255,0.980416,0.986294
SIFT1M,1000000,1000000,Lethe,cluster,0.4,5,0.0,0.006747,0.98446,0.98843
SIFT1M,1000000,1000000,Lethe,cluster,0.4,6,0.0,0.008787,0.985746,0.986246
SIFT1M,1000000,1000000,Lethe,cluster,0.4,7,0.0,0.012021,0.978704,0.982744
SIFT1M,1000000,1000000,Lethe,cluster,0.4,8,0.0,0.017303,0.982016,0.985201
SIFT1M,1000000,1000000,Lethe,cluster,0.4,9,0.0,0.009598,0.981783,0.985795
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.4,0,0.0,0.051263,0.928518,0.986091
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.4,1,0.0,0.047822,0.929564,0.986246
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.4,2,0.0,0.052224,0.935477,0.989196
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.4,3,0.0,0.055004,0.930656,0.984575
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.4,4,0.0,0.05352,0.92832,0.983669
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.4,5,0.0,0.055628,0.925246,0.982716
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.4,6,0.0,0.053407,0.929843,0.986917
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.4,7,0.0,0.045058,0.931866,0.987543
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.4,8,0.0,0.054314,0.929131,0.987011
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.4,9,0.0,0.045648,0.927345,0.98628
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.4,0,0.0,0.139891,0.958948,0.989334
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.4,1,0.0,0.143064,0.960141,0.986242
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.4,2,0.0,0.139788,0.954725,0.982143
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.4,3,0.0,0.144822,0.962157,0.990177
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.4,4,0.0,0.141812,0.962913,0.988912
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.4,5,0.0,0.138494,0.960056,0.986924
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.4,6,0.0,0.139375,0.960403,0.986854
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.4,7,0.0,0.136131,0.956753,0.984901
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.4,8,0.0,0.130711,0.959005,0.985235
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.4,9,0.0,0.143028,0.962629,0.991062
SIFT1M,1000000,1000000,Physical-delete,cluster,0.4,0,0.0,0.036879,0.946107,0.982967
SIFT1M,1000000,1000000,Physical-delete,cluster,0.4,1,0.0,0.028603,0.950159,0.985603
SIFT1M,1000000,1000000,Physical-delete,cluster,0.4,2,0.0,0.034523,0.949465,0.987335
SIFT1M,1000000,1000000,Physical-delete,cluster,0.4,3,0.0,0.041009,0.943882,0.984203
SIFT1M,1000000,1000000,Physical-delete,cluster,0.4,4,0.0,0.040477,0.947807,0.987686
SIFT1M,1000000,1000000,Physical-delete,cluster,0.4,5,0.0,0.038645,0.949382,0.98475
SIFT1M,1000000,1000000,Physical-delete,cluster,0.4,6,0.0,0.034246,0.953199,0.988024
SIFT1M,1000000,1000000,Physical-delete,cluster,0.4,7,0.0,0.036724,0.95052,0.984746
SIFT1M,1000000,1000000,Physical-delete,cluster,0.4,8,0.0,0.035525,0.951257,0.986806
SIFT1M,1000000,1000000,Physical-delete,cluster,0.4,9,0.0,0.039503,0.9534,0.988644
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.4,0,0.0,0.07568,0.967616,0.987388
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.4,1,0.0,0.067464,0.969171,0.987389
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.4,2,0.0,0.072248,0.970076,0.985462
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.4,3,0.0,0.067131,0.971194,0.989414
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.4,4,0.0,0.075764,0.969238,0.985317
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.4,5,0.0,0.069231,0.969895,0.989329
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.4,6,0.0,0.074246,0.963408,0.982465
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.4,7,0.0,0.070433,0.971014,0.983941
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.4,8,0.0,0.070298,0.970078,0.98676
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.4,9,0.0,0.075489,0.967332,0.987689
SIFT1M,1000000,1000000,Per-role-index,cluster,0.4,0,0.0,0.004015,0.985818,0.98866
SIFT1M,1000000,1000000,Per-role-index,cluster,0.4,1,0.0,0.010904,0.980955,0.986265
SIFT1M,1000000,1000000,Per-role-index,cluster,0.4,2,0.0,0.007912,0.986847,0.987577
SIFT1M,1000000,1000000,Per-role-index,cluster,0.4,3,0.0,0.005927,0.979061,0.98303
SIFT1M,1000000,1000000,Per-role-index,cluster,0.4,4,0.0,0.010621,0.982154,0.986745
SIFT1M,1000000,1000000,Per-role-index,cluster,0.4,5,0.0,0.005148,0.979518,0.983423
SIFT1M,1000000,1000000,Per-role-index,cluster,0.4,6,0.0,0.006925,0.99,0.989634
SIFT1M,1000000,1000000,Per-role-index,cluster,0.4,7,0.0,0.012775,0.989324,0.990391
SIFT1M,1000000,1000000,Per-role-index,cluster,0.4,8,0.0,0.006392,0.986594,0.986746
SIFT1M,1000000,1000000,Per-role-index,cluster,0.4,9,0.0,0.0,0.983025,0.987136
SIFT1M,1000000,1000000,ACORN,cluster,0.4,0,0.0,0.063207,0.964907,0.986111
SIFT1M,1000000,1000000,ACORN,cluster,0.4,1,0.0,0.06017,0.964302,0.984048
SIFT1M,1000000,1000000,ACORN,cluster,0.4,2,0.0,0.065355,0.967471,0.986458
SIFT1M,1000000,1000000,ACORN,cluster,0.4,3,0.0,0.064538,0.963391,0.985244
SIFT1M,1000000,1000000,ACORN,cluster,0.4,4,0.0,0.056775,0.96427,0.985786
SIFT1M,1000000,1000000,ACORN,cluster,0.4,5,0.0,0.063696,0.970903,0.986354
SIFT1M,1000000,1000000,ACORN,cluster,0.4,6,0.0,0.060384,0.964521,0.985238
SIFT1M,1000000,1000000,ACORN,cluster,0.4,7,0.0,0.066434,0.962245,0.982394
SIFT1M,1000000,1000000,ACORN,cluster,0.4,8,0.0,0.056843,0.963316,0.984116
SIFT1M,1000000,1000000,ACORN,cluster,0.4,9,0.0,0.066322,0.967886,0.986747
SIFT1M,1000000,1000000,HoneyBee,cluster,0.4,0,0.0,0.051799,0.966589,0.986499
SIFT1M,1000000,1000000,HoneyBee,cluster,0.4,1,0.0,0.052518,0.9667,0.985928
SIFT1M,1000000,1000000,HoneyBee,cluster,0.4,2,0.0,0.055292,0.960802,0.984957
SIFT1M,1000000,1000000,HoneyBee,cluster,0.4,3,0.0,0.045943,0.970882,0.989431
SIFT1M,1000000,1000000,HoneyBee,cluster,0.4,4,0.0,0.050547,0.969592,0.984262
SIFT1M,1000000,1000000,HoneyBee,cluster,0.4,5,0.0,0.04881,0.966365,0.987977
SIFT1M,1000000,1000000,HoneyBee,cluster,0.4,6,0.0,0.051233,0.966776,0.985583
SIFT1M,1000000,1000000,HoneyBee,cluster,0.4,7,0.0,0.049302,0.969269,0.985138
SIFT1M,1000000,1000000,HoneyBee,cluster,0.4,8,0.0,0.052635,0.96451,0.984851
SIFT1M,1000000,1000000,HoneyBee,cluster,0.4,9,0.0,0.050724,0.962422,0.98527
SIFT1M,1000000,1000000,SPFresh,cluster,0.4,0,0.0,0.08767,0.962454,0.987523
SIFT1M,1000000,1000000,SPFresh,cluster,0.4,1,0.0,0.088216,0.959147,0.985918
SIFT1M,1000000,1000000,SPFresh,cluster,0.4,2,0.0,0.093536,0.960197,0.987383
SIFT1M,1000000,1000000,SPFresh,cluster,0.4,3,0.0,0.094293,0.957527,0.984123
SIFT1M,1000000,1000000,SPFresh,cluster,0.4,4,0.0,0.086563,0.95703,0.985934
SIFT1M,1000000,1000000,SPFresh,cluster,0.4,5,0.0,0.089896,0.965055,0.988502
SIFT1M,1000000,1000000,SPFresh,cluster,0.4,6,0.0,0.092897,0.95967,0.985386
SIFT1M,1000000,1000000,SPFresh,cluster,0.4,7,0.0,0.098368,0.960583,0.985207
SIFT1M,1000000,1000000,SPFresh,cluster,0.4,8,0.0,0.097862,0.959856,0.986087
SIFT1M,1000000,1000000,SPFresh,cluster,0.4,9,0.0,0.088804,0.958353,0.986168
SIFT1M,1000000,1000000,Oracle,cluster,0.4,0,0.0,0.0,0.986314,0.986314
SIFT1M,1000000,1000000,Oracle,cluster,0.4,1,0.0,0.0,0.983819,0.983819
SIFT1M,1000000,1000000,Oracle,cluster,0.4,2,0.0,0.0,0.986422,0.986422
SIFT1M,1000000,1000000,Oracle,cluster,0.4,3,0.0,0.0,0.984676,0.984676
SIFT1M,1000000,1000000,Oracle,cluster,0.4,4,0.0,0.0,0.982983,0.982983
SIFT1M,1000000,1000000,Oracle,cluster,0.4,5,0.0,0.0,0.988558,0.988558
SIFT1M,1000000,1000000,Oracle,cluster,0.4,6,0.0,0.0,0.991348,0.991348
SIFT1M,1000000,1000000,Oracle,cluster,0.4,7,0.0,0.0,0.985961,0.985961
SIFT1M,1000000,1000000,Oracle,cluster,0.4,8,0.0,0.0,0.984947,0.984947
SIFT1M,1000000,1000000,Oracle,cluster,0.4,9,0.0,0.0,0.983302,0.983302
SIFT1M,1000000,1000000,Tombstone,cluster,0.5,0,0.0,0.178183,0.946876,0.986971
SIFT1M,1000000,1000000,Tombstone,cluster,0.5,1,0.0,0.183471,0.945115,0.984032
SIFT1M,1000000,1000000,Tombstone,cluster,0.5,2,0.0,0.181425,0.946292,0.986607
SIFT1M,1000000,1000000,Tombstone,cluster,0.5,3,0.0,0.175004,0.951016,0.987723
SIFT1M,1000000,1000000,Tombstone,cluster,0.5,4,0.0,0.174767,0.946893,0.985854
SIFT1M,1000000,1000000,Tombstone,cluster,0.5,5,0.0,0.172158,0.947998,0.988823
SIFT1M,1000000,1000000,Tombstone,cluster,0.5,6,0.0,0.173091,0.943656,0.985197
SIFT1M,1000000,1000000,Tombstone,cluster,0.5,7,0.0,0.173612,0.944253,0.985027
SIFT1M,1000000,1000000,Tombstone,cluster,0.5,8,0.0,0.178703,0.947848,0.989268
SIFT1M,1000000,1000000,Tombstone,cluster,0.5,9,0.0,0.174853,0.944565,0.987365
SIFT1M,1000000,1000000,Post-filter,cluster,0.5,0,0.0,0.190817,0.939773,0.986824
SIFT1M,1000000,1000000,Post-filter,cluster,0.5,1,0.0,0.191982,0.942357,0.987242
SIFT1M,1000000,1000000,Post-filter,cluster,0.5,2,0.0,0.190072,0.939062,0.985198
SIFT1M,1000000,1000000,Post-filter,cluster,0.5,3,0.0,0.182392,0.944157,0.988789
SIFT1M,1000000,1000000,Post-filter,cluster,0.5,4,0.0,0.196618,0.939678,0.983303
SIFT1M,1000000,1000000,Post-filter,cluster,0.5,5,0.0,0.184297,0.938834,0.984938
SIFT1M,1000000,1000000,Post-filter,cluster,0.5,6,0.0,0.183982,0.944387,0.989067
SIFT1M,1000000,1000000,Post-filter,cluster,0.5,7,0.0,0.188288,0.940321,0.983631
SIFT1M,1000000,1000000,Post-filter,cluster,0.5,8,0.0,0.187955,0.94035,0.986455
SIFT1M,1000000,1000000,Post-filter,cluster,0.5,9,0.0,0.188186,0.939593,0.982137
SIFT1M,1000000,1000000,Lethe,cluster,0.5,0,0.0,0.012404,0.986204,0.989136
SIFT1M,1000000,1000000,Lethe,cluster,0.5,1,0.0,0.003539,0.983409,0.986287
SIFT1M,1000000,1000000,Lethe,cluster,0.5,2,0.0,0.0086,0.976338,0.982262
SIFT1M,1000000,1000000,Lethe,cluster,0.5,3,0.0,0.008495,0.97916,0.985066
SIFT1M,1000000,1000000,Lethe,cluster,0.5,4,0.0,0.005178,0.9804,0.985916
SIFT1M,1000000,1000000,Lethe,cluster,0.5,5,0.0,0.007868,0.98164,0.985016
SIFT1M,1000000,1000000,Lethe,cluster,0.5,6,0.0,0.008484,0.978505,0.985124
SIFT1M,1000000,1000000,Lethe,cluster,0.5,7,0.0,0.010641,0.983683,0.985438
SIFT1M,1000000,1000000,Lethe,cluster,0.5,8,0.0,0.004267,0.981021,0.982784
SIFT1M,1000000,1000000,Lethe,cluster,0.5,9,0.0,0.005759,0.983149,0.987525
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.5,0,0.0,0.063111,0.927476,0.985731
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.5,1,0.0,0.059363,0.927569,0.984111
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.5,2,0.0,0.057598,0.926827,0.983435
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.5,3,0.0,0.060518,0.928721,0.984971
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.5,4,0.0,0.055632,0.934761,0.987905
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.5,5,0.0,0.058663,0.923263,0.98364
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.5,6,0.0,0.058627,0.931024,0.986827
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.5,7,0.0,0.062285,0.933546,0.988807
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.5,8,0.0,0.05722,0.935824,0.99189
SIFT1M,1000000,1000000,Lethe-no-bypass,cluster,0.5,9,0.0,0.055399,0.929314,0.983984
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.5,0,0.0,0.162939,0.961897,0.986327
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.5,1,0.0,0.171113,0.961034,0.989336
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.5,2,0.0,0.165094,0.961007,0.9877
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.5,3,0.0,0.16247,0.961392,0.990976
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.5,4,0.0,0.164855,0.955533,0.982857
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.5,5,0.0,0.167981,0.95347,0.985054
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.5,6,0.0,0.174768,0.962715,0.989628
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.5,7,0.0,0.163656,0.961525,0.988156
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.5,8,0.0,0.166821,0.960329,0.984524
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,cluster,0.5,9,0.0,0.161999,0.952629,0.98073
SIFT1M,1000000,1000000,Physical-delete,cluster,0.5,0,0.0,0.0459,0.947643,0.985104
SIFT1M,1000000,1000000,Physical-delete,cluster,0.5,1,0.0,0.039253,0.944005,0.983115
SIFT1M,1000000,1000000,Physical-delete,cluster,0.5,2,0.0,0.046033,0.942516,0.981302
SIFT1M,1000000,1000000,Physical-delete,cluster,0.5,3,0.0,0.044684,0.951524,0.987627
SIFT1M,1000000,1000000,Physical-delete,cluster,0.5,4,0.0,0.039191,0.954219,0.987948
SIFT1M,1000000,1000000,Physical-delete,cluster,0.5,5,0.0,0.035639,0.950572,0.98885
SIFT1M,1000000,1000000,Physical-delete,cluster,0.5,6,0.0,0.043392,0.953447,0.987225
SIFT1M,1000000,1000000,Physical-delete,cluster,0.5,7,0.0,0.039465,0.948513,0.984651
SIFT1M,1000000,1000000,Physical-delete,cluster,0.5,8,0.0,0.048141,0.951177,0.98659
SIFT1M,1000000,1000000,Physical-delete,cluster,0.5,9,0.0,0.043776,0.954321,0.988408
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.5,0,0.0,0.080989,0.96834,0.987456
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.5,1,0.0,0.086345,0.965548,0.983613
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.5,2,0.0,0.082148,0.968254,0.985245
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.5,3,0.0,0.085587,0.969278,0.987408
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.5,4,0.0,0.085506,0.97298,0.986415
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.5,5,0.0,0.078586,0.965569,0.98497
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.5,6,0.0,0.082369,0.964745,0.985121
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.5,7,0.0,0.084074,0.967365,0.98539
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.5,8,0.0,0.083281,0.964528,0.98502
SIFT1M,1000000,1000000,Periodic-rebuild,cluster,0.5,9,0.0,0.086569,0.965113,0.984845
SIFT1M,1000000,1000000,Per-role-index,cluster,0.5,0,0.0,0.0039,0.983985,0.98544
SIFT1M,1000000,1000000,Per-role-index,cluster,0.5,1,0.0,0.005084,0.978184,0.984774
SIFT1M,1000000,1000000,Per-role-index,cluster,0.5,2,0.0,0.006572,0.983693,0.986064
SIFT1M,1000000,1000000,Per-role-index,cluster,0.5,3,0.0,0.0,0.984144,0.985985
SIFT1M,1000000,1000000,Per-role-index,cluster,0.5,4,0.0,0.008489,0.979358,0.983853
SIFT1M,1000000,1000000,Per-role-index,cluster,0.5,5,0.0,0.0,0.981397,0.987148
SIFT1M,1000000,1000000,Per-role-index,cluster,0.5,6,0.0,0.010987,0.983923,0.988554
SIFT1M,1000000,1000000,Per-role-index,cluster,0.5,7,0.0,0.013701,0.98503,0.987649
SIFT1M,1000000,1000000,Per-role-index,cluster,0.5,8,0.0,0.006747,0.977045,0.983785
SIFT1M,1000000,1000000,Per-role-index,cluster,0.5,9,0.0,0.001094,0.978742,0.984545
SIFT1M,1000000,1000000,ACORN,cluster,0.5,0,0.0,0.071055,0.964032,0.984604
SIFT1M,1000000,1000000,ACORN,cluster,0.5,1,0.0,0.076935,0.965454,0.98355
SIFT1M,1000000,1000000,ACORN,cluster,0.5,2,0.0,0.072786,0.960053,0.980828
SIFT1M,1000000,1000000,ACORN,cluster,0.5,3,0.0,0.069727,0.966252,0.987399
SIFT1M,1000000,1000000,ACORN,cluster,0.5,4,0.0,0.072836,0.96549,0.988487
SIFT1M,1000000,1000000,ACORN,cluster,0.5,5,0.0,0.076444,0.968249,0.985803
SIFT1M,1000000,1000000,ACORN,cluster,0.5,6,0.0,0.07383,0.972043,0.986519
SIFT1M,1000000,1000000,ACORN,cluster,0.5,7,0.0,0.071221,0.964191,0.985714
SIFT1M,1000000,1000000,ACORN,cluster,0.5,8,0.0,0.073413,0.961822,0.986637
SIFT1M,1000000,1000000,ACORN,cluster,0.5,9,0.0,0.072971,0.962513,0.984254
SIFT1M,1000000,1000000,HoneyBee,cluster,0.5,0,0.0,0.069807,0.967332,0.985944
SIFT1M,1000000,1000000,HoneyBee,cluster,0.5,1,0.0,0.065857,0.973677,0.99035
SIFT1M,1000000,1000000,HoneyBee,cluster,0.5,2,0.0,0.06552,0.967836,0.986969
SIFT1M,1000000,1000000,HoneyBee,cluster,0.5,3,0.0,0.058332,0.966014,0.982602
SIFT1M,1000000,1000000,HoneyBee,cluster,0.5,4,0.0,0.056982,0.968064,0.98403
SIFT1M,1000000,1000000,HoneyBee,cluster,0.5,5,0.0,0.061218,0.973401,0.991021
SIFT1M,1000000,1000000,HoneyBee,cluster,0.5,6,0.0,0.059135,0.969631,0.986454
SIFT1M,1000000,1000000,HoneyBee,cluster,0.5,7,0.0,0.064711,0.966407,0.985298
SIFT1M,1000000,1000000,HoneyBee,cluster,0.5,8,0.0,0.059734,0.963431,0.983906
SIFT1M,1000000,1000000,HoneyBee,cluster,0.5,9,0.0,0.062427,0.971438,0.987835
SIFT1M,1000000,1000000,SPFresh,cluster,0.5,0,0.0,0.11123,0.957964,0.985215
SIFT1M,1000000,1000000,SPFresh,cluster,0.5,1,0.0,0.114392,0.962127,0.987318
SIFT1M,1000000,1000000,SPFresh,cluster,0.5,2,0.0,0.105624,0.960003,0.984516
SIFT1M,1000000,1000000,SPFresh,cluster,0.5,3,0.0,0.113129,0.958176,0.986756
SIFT1M,1000000,1000000,SPFresh,cluster,0.5,4,0.0,0.106245,0.95687,0.982779
SIFT1M,1000000,1000000,SPFresh,cluster,0.5,5,0.0,0.108545,0.959113,0.988453
SIFT1M,1000000,1000000,SPFresh,cluster,0.5,6,0.0,0.110935,0.959893,0.986883
SIFT1M,1000000,1000000,SPFresh,cluster,0.5,7,0.0,0.104033,0.960433,0.98759
SIFT1M,1000000,1000000,SPFresh,cluster,0.5,8,0.0,0.112668,0.956568,0.984256
SIFT1M,1000000,1000000,SPFresh,cluster,0.5,9,0.0,0.103261,0.962156,0.985749
SIFT1M,1000000,1000000,Oracle,cluster,0.5,0,0.0,0.0,0.985594,0.985594
SIFT1M,1000000,1000000,Oracle,cluster,0.5,1,0.0,0.0,0.981578,0.981578
SIFT1M,1000000,1000000,Oracle,cluster,0.5,2,0.0,0.0,0.985386,0.985386
SIFT1M,1000000,1000000,Oracle,cluster,0.5,3,0.0,0.0,0.985395,0.985395
SIFT1M,1000000,1000000,Oracle,cluster,0.5,4,0.0,0.0,0.984726,0.984726
SIFT1M,1000000,1000000,Oracle,cluster,0.5,5,0.0,0.0,0.983964,0.983964
SIFT1M,1000000,1000000,Oracle,cluster,0.5,6,0.0,0.0,0.984968,0.984968
SIFT1M,1000000,1000000,Oracle,cluster,0.5,7,0.0,0.0,0.987595,0.987595
SIFT1M,1000000,1000000,Oracle,cluster,0.5,8,0.0,0.0,0.982104,0.982104
SIFT1M,1000000,1000000,Oracle,cluster,0.5,9,0.0,0.0,0.983688,0.983688
SIFT1M,1000000,1000000,Tombstone,bridge,0.0,0,0.0,0.0,0.942359,0.984036
SIFT1M,1000000,1000000,Tombstone,bridge,0.0,1,0.0,0.0,0.944408,0.983909
SIFT1M,1000000,1000000,Tombstone,bridge,0.0,2,0.0,0.0,0.950347,0.986384
SIFT1M,1000000,1000000,Tombstone,bridge,0.0,3,0.0,0.0,0.951394,0.988512
SIFT1M,1000000,1000000,Tombstone,bridge,0.0,4,0.0,0.0,0.951525,0.988269
SIFT1M,1000000,1000000,Tombstone,bridge,0.0,5,0.0,0.0,0.944479,0.985784
SIFT1M,1000000,1000000,Tombstone,bridge,0.0,6,0.0,0.0,0.947647,0.985874
SIFT1M,1000000,1000000,Tombstone,bridge,0.0,7,0.0,0.0,0.947035,0.986974
SIFT1M,1000000,1000000,Tombstone,bridge,0.0,8,0.0,0.0,0.948542,0.986395
SIFT1M,1000000,1000000,Tombstone,bridge,0.0,9,0.0,0.0,0.94649,0.986033
SIFT1M,1000000,1000000,Post-filter,bridge,0.0,0,0.0,0.0,0.942138,0.982348
SIFT1M,1000000,1000000,Post-filter,bridge,0.0,1,0.0,0.0,0.945815,0.986003
SIFT1M,1000000,1000000,Post-filter,bridge,0.0,2,0.0,0.0,0.945996,0.988916
SIFT1M,1000000,1000000,Post-filter,bridge,0.0,3,0.0,0.0,0.941674,0.98623
SIFT1M,1000000,1000000,Post-filter,bridge,0.0,4,0.0,0.0,0.943247,0.985709
SIFT1M,1000000,1000000,Post-filter,bridge,0.0,5,0.0,0.0,0.943094,0.986544
SIFT1M,1000000,1000000,Post-filter,bridge,0.0,6,0.0,0.0,0.942908,0.987632
SIFT1M,1000000,1000000,Post-filter,bridge,0.0,7,0.0,0.0,0.94684,0.98879
SIFT1M,1000000,1000000,Post-filter,bridge,0.0,8,0.0,0.0,0.94288,0.987801
SIFT1M,1000000,1000000,Post-filter,bridge,0.0,9,0.0,0.0,0.949398,0.990152
SIFT1M,1000000,1000000,Lethe,bridge,0.0,0,0.0,0.0,0.980572,0.984632
