dataset,N,N_indexed,method,revocations_per_s,batch_B,amortized_cost_s,compliance_window_s,seed,window_model,single_source_cost_experiment
SIFT1M,1000000,1000000,Per-role-index,4249.263,1,0.00026118,0.051681,0,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4307.47,1,0.00025646,0.048609,1,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4136.575,1,0.00026685,0.050212,2,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4184.515,1,0.00026398,0.050004,3,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4226.467,1,0.00026015,0.047083,4,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4179.865,2,0.00025119,0.047786,0,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4318.284,2,0.00024404,0.049877,1,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4251.028,2,0.00024805,0.051238,2,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4224.387,2,0.00024928,0.050227,3,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4255.122,2,0.0002475,0.049954,4,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4350.323,5,0.00023503,0.051581,0,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4194.417,5,0.00024345,0.050425,1,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4320.235,5,0.0002365,0.050358,2,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4200.023,5,0.000243,0.049048,3,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4131.891,5,0.0002468,0.047832,4,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4357.358,10,0.00023211,0.052262,0,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4488.232,10,0.00022535,0.050902,1,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4282.054,10,0.00023611,0.051617,2,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4398.351,10,0.00022985,0.049775,3,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4203.808,10,0.00024051,0.052589,4,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4469.716,25,0.00022477,0.051954,0,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4428.636,25,0.00022677,0.048146,1,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4588.589,25,0.00021892,0.049367,2,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4549.241,25,0.00022081,0.049556,3,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4481.892,25,0.00022413,0.050691,4,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4501.402,100,0.00022242,0.052698,0,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4593.944,100,0.00021792,0.04874,1,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4604.702,100,0.00021743,0.051173,2,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4434.443,100,0.00022575,0.048794,3,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4368.285,100,0.00022916,0.047211,4,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4618.228,250,0.00021664,0.054161,0,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4609.015,250,0.00021707,0.05116,1,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4611.675,250,0.00021695,0.054761,2,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4413.045,250,0.00022671,0.052052,3,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4262.164,250,0.00023472,0.049717,4,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4909.901,1000,0.0002037,0.060746,0,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4496.003,1000,0.00022245,0.060034,1,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4531.682,1000,0.0002207,0.061323,2,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4497.378,1000,0.00022238,0.062395,3,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4701.886,1000,0.00021271,0.058361,4,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4668.133,2500,0.00021423,0.07019,0,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4777.501,2500,0.00020933,0.071494,1,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4763.883,2500,0.00020993,0.07386,2,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4687.121,2500,0.00021337,0.073631,3,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4602.261,2500,0.0002173,0.077206,4,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4723.707,10000,0.00021171,0.151526,0,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4619.652,10000,0.00021647,0.158984,1,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,5001.494,10000,0.00019995,0.142818,2,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4753.364,10000,0.00021038,0.15087,3,materialized_role_update,True
SIFT1M,1000000,1000000,Per-role-index,4848.445,10000,0.00020626,0.15399,4,materialized_role_update,True
SIFT1M,1000000,1000000,ACORN,24826.846,1,6.603e-05,0.051498,0,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,25549.177,1,6.464e-05,0.051009,1,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,25797.009,1,6.453e-05,0.051533,2,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,25633.174,1,6.41e-05,0.050178,3,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,25329.081,1,6.263e-05,0.046306,4,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26009.25,2,5.132e-05,0.051499,0,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,25557.891,2,5.161e-05,0.049922,1,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,24726.787,2,5.34e-05,0.051813,2,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,25911.427,2,5.123e-05,0.050535,3,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,25376.482,2,5.234e-05,0.051714,4,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26541.139,5,4.254e-05,0.048614,0,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26067.946,5,4.362e-05,0.052604,1,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,25451.33,5,4.424e-05,0.049475,2,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26938.703,5,4.213e-05,0.050068,3,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26044.666,5,4.345e-05,0.050578,4,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26022.391,10,4.085e-05,0.048416,0,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,25854.604,10,4.11e-05,0.048415,1,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,25743.739,10,4.145e-05,0.052178,2,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26999.769,10,3.952e-05,0.049747,3,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,25982.016,10,4.09e-05,0.048183,4,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26496.075,25,3.876e-05,0.050782,0,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,27740.045,25,3.712e-05,0.05365,1,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,27374.057,25,3.754e-05,0.050659,2,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,28313.144,25,3.636e-05,0.051968,3,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,27125.98,25,3.786e-05,0.049895,4,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,27102.419,100,3.715e-05,0.051402,0,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26927.14,100,3.741e-05,0.053608,1,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,29327.571,100,3.437e-05,0.053488,2,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,27981.363,100,3.601e-05,0.0551,3,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26675.377,100,3.775e-05,0.051504,4,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,28378.535,250,3.535e-05,0.055167,0,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26704.061,250,3.755e-05,0.052688,1,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,28276.171,250,3.547e-05,0.050774,2,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26965.554,250,3.719e-05,0.053623,3,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,27988.236,250,3.583e-05,0.050713,4,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,27671.758,1000,3.617e-05,0.057415,0,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,28152.687,1000,3.555e-05,0.060163,1,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,26967.981,1000,3.711e-05,0.064205,2,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,28343.015,1000,3.531e-05,0.055785,3,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,27574.014,1000,3.63e-05,0.060868,4,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,29356.695,2500,3.408e-05,0.076381,0,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,28396.521,2500,3.523e-05,0.077565,1,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,28715.689,2500,3.484e-05,0.077814,2,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,27821.11,2500,3.596e-05,0.0703,3,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,29075.777,2500,3.441e-05,0.071181,4,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,27674.515,10000,3.614e-05,0.145521,0,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,28044.205,10000,3.567e-05,0.142619,1,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,28756.97,10000,3.478e-05,0.143114,2,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,30144.144,10000,3.318e-05,0.148224,3,filtered_search_update,True
SIFT1M,1000000,1000000,ACORN,28300.099,10000,3.534e-05,0.138118,4,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,27436.936,1,6.064e-05,0.048394,0,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28864.369,1,5.861e-05,0.047928,1,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,27203.261,1,6.128e-05,0.049046,2,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,27651.465,1,6.057e-05,0.048804,3,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,27757.779,1,6.087e-05,0.049681,4,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,27679.927,2,4.843e-05,0.049198,0,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28295.692,2,4.78e-05,0.04982,1,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28008.654,2,4.843e-05,0.050894,2,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28218.442,2,4.828e-05,0.051373,3,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28412.27,2,4.765e-05,0.04981,4,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,27937.728,5,4.088e-05,0.05089,0,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28822.233,5,3.985e-05,0.051534,1,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28052.931,5,4.073e-05,0.050818,2,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,27950.437,5,4.115e-05,0.053719,3,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,27857.145,5,4.102e-05,0.051179,4,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,27489.488,10,3.887e-05,0.049805,0,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,30037.633,10,3.598e-05,0.05368,1,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28457.101,10,3.754e-05,0.048075,2,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28624.859,10,3.773e-05,0.055954,3,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28408.988,10,3.762e-05,0.048299,4,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28341.115,25,3.632e-05,0.051604,0,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28878.338,25,3.568e-05,0.052457,1,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,30095.553,25,3.42e-05,0.048421,2,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,29271.669,25,3.518e-05,0.050745,3,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28602.328,25,3.592e-05,0.047668,4,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28527.956,100,3.531e-05,0.051651,0,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28449.728,100,3.541e-05,0.052282,1,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,28491.909,100,3.533e-05,0.047346,2,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,30509.554,100,3.304e-05,0.052872,3,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,27969.403,100,3.601e-05,0.052198,4,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,29954.849,250,3.349e-05,0.055258,0,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,30207.117,250,3.321e-05,0.053361,1,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,30620.602,250,3.277e-05,0.054419,2,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,30617.449,250,3.277e-05,0.053823,3,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,30384.351,250,3.301e-05,0.050196,4,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,31322.987,1000,3.195e-05,0.057685,0,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,31604.263,1000,3.167e-05,0.057521,1,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,31142.499,1000,3.214e-05,0.060354,2,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,30931.08,1000,3.236e-05,0.063972,3,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,29640.763,1000,3.377e-05,0.058272,4,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,30717.958,2500,3.257e-05,0.073659,0,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,30323.45,2500,3.299e-05,0.07611,1,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,31223.849,2500,3.204e-05,0.078064,2,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,29065.377,2500,3.442e-05,0.074994,3,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,30942.303,2500,3.233e-05,0.077015,4,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,29566.84,10000,3.383e-05,0.136616,0,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,31870.66,10000,3.138e-05,0.150672,1,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,31961.177,10000,3.129e-05,0.133016,2,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,32768.662,10000,3.052e-05,0.151678,3,filtered_search_update,True
SIFT1M,1000000,1000000,HoneyBee,31620.323,10000,3.163e-05,0.161969,4,filtered_search_update,True
SIFT1M,1000000,1000000,Lethe,53559.871,1,2.089e-05,0.004433,0,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,52235.149,1,2.091e-05,0.003528,1,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,51234.025,1,2.158e-05,0.004122,2,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,53330.811,1,2.06e-05,0.003701,3,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,52654.643,1,2.104e-05,0.004096,4,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,53834.341,2,1.966e-05,0.004351,0,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,51549.969,2,2.032e-05,0.003694,1,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,53092.992,2,1.985e-05,0.004044,2,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,54362.411,2,1.951e-05,0.00445,3,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,52396.688,2,2.003e-05,0.003787,4,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,52669.033,5,1.937e-05,0.003843,0,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,53715.276,5,1.9e-05,0.003877,1,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,56884.953,5,1.791e-05,0.003331,2,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,55957.63,5,1.832e-05,0.004462,3,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,53701.427,5,1.897e-05,0.003443,4,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,52342.146,10,1.933e-05,0.004439,0,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,53687.229,10,1.884e-05,0.004335,1,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,54596.935,10,1.85e-05,0.003674,2,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,54647.313,10,1.848e-05,0.003623,3,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,55785.447,10,1.816e-05,0.004596,4,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,56342.318,25,1.783e-05,0.00424,0,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,56895.448,25,1.766e-05,0.004207,1,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,56242.801,25,1.786e-05,0.003784,2,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,54185.663,25,1.854e-05,0.004218,3,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,55251.667,25,1.818e-05,0.003944,4,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,55071.552,100,1.818e-05,0.005115,0,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,57197.343,100,1.751e-05,0.005226,1,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,58826.752,100,1.702e-05,0.004857,2,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,54454.087,100,1.839e-05,0.00508,3,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,54351.431,100,1.842e-05,0.005017,4,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,58882.288,250,1.699e-05,0.005389,0,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,56570.919,250,1.769e-05,0.005217,1,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,54893.356,250,1.823e-05,0.005312,2,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,53708.754,250,1.863e-05,0.00578,3,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,57324.465,250,1.746e-05,0.005569,4,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,57311.539,1000,1.745e-05,0.009211,0,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,57181.823,1000,1.749e-05,0.010695,1,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,55459.954,1000,1.804e-05,0.00973,2,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,55171.192,1000,1.813e-05,0.008339,3,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,59175.568,1000,1.69e-05,0.009894,4,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,56358.681,2500,1.775e-05,0.018883,0,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,55559.409,2500,1.8e-05,0.018869,1,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,57947.674,2500,1.726e-05,0.016738,2,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,58775.542,2500,1.702e-05,0.020367,3,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,57498.673,2500,1.74e-05,0.020827,4,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,58214.52,10000,1.718e-05,0.062404,0,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,57240.144,10000,1.747e-05,0.058884,1,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,60666.242,10000,1.649e-05,0.069825,2,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,63339.833,10000,1.579e-05,0.075176,3,immediate_per_view_erasure,True
SIFT1M,1000000,1000000,Lethe,60259.74,10000,1.66e-05,0.072299,4,immediate_per_view_erasure,True
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,90510.99,1,1.91225253,3824.48297,0,long_offline_consolidation,True
MIMIC-IV-CaseStudy,1800000,1800000,Tombstone,92575.141,1,1.94088672,3881.75183,1,long_offline_consolidation,True
