dataset,N,N_indexed,roles,users,shared_fraction,private_fraction,revocation_mix,target_pattern,seed,effective_view_class_count,overlay_size_bytes,memory_ratio_vs_shared,query_latency_ms,drift10,operational_leakage,revocation_throughput
SIFT1M,1000000,1000000,100,1000,0.8,0.05,balanced,random,2,399,53171200,1.0,4.5182,0.00978,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.8,0.05,balanced,hub,0,399,80788480,1.0,4.5182,0.012912,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.8,0.05,balanced,hub,1,399,80788480,1.0,4.5182,0.012912,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.8,0.05,balanced,hub,2,399,80788480,1.0,4.5182,0.012912,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.8,0.05,balanced,cluster,0,399,67456000,1.0,4.5182,0.0114,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.8,0.05,balanced,cluster,1,399,67456000,1.0,4.5182,0.0114,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.8,0.05,balanced,cluster,2,399,67456000,1.0,4.5182,0.0114,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.8,0.05,balanced,bridge,0,399,85550079,1.0,4.5182,0.013452,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.8,0.05,balanced,bridge,1,399,85550079,1.0,4.5182,0.013452,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.8,0.05,balanced,bridge,2,399,85550079,1.0,4.5182,0.013452,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,random,0,700,53171200,1.0,4.5428,0.00978,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,random,1,700,53171200,1.0,4.5428,0.00978,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,random,2,700,53171200,1.0,4.5428,0.00978,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,hub,0,700,80788480,1.0,4.5428,0.012912,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,hub,1,700,80788480,1.0,4.5428,0.012912,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,hub,2,700,80788480,1.0,4.5428,0.012912,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,cluster,0,700,67456000,1.0,4.5428,0.0114,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,cluster,1,700,67456000,1.0,4.5428,0.0114,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,cluster,2,700,67456000,1.0,4.5428,0.0114,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,bridge,0,700,85550079,1.0,4.5428,0.013452,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,bridge,1,700,85550079,1.0,4.5428,0.013452,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-role-heavy,bridge,2,700,85550079,1.0,4.5428,0.013452,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,random,0,700,53171200,1.0,4.5428,0.00978,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,random,1,700,53171200,1.0,4.5428,0.00978,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,random,2,700,53171200,1.0,4.5428,0.00978,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,hub,0,700,80788480,1.0,4.5428,0.012912,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,hub,1,700,80788480,1.0,4.5428,0.012912,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,hub,2,700,80788480,1.0,4.5428,0.012912,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,cluster,0,700,67456000,1.0,4.5428,0.0114,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,cluster,1,700,67456000,1.0,4.5428,0.0114,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,cluster,2,700,67456000,1.0,4.5428,0.0114,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,bridge,0,700,85550079,1.0,4.5428,0.013452,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,bridge,1,700,85550079,1.0,4.5428,0.013452,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,per-user-heavy,bridge,2,700,85550079,1.0,4.5428,0.013452,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,random,0,700,53171200,1.0,4.5428,0.00978,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,random,1,700,53171200,1.0,4.5428,0.00978,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,random,2,700,53171200,1.0,4.5428,0.00978,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,hub,0,700,80788480,1.0,4.5428,0.012912,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,hub,1,700,80788480,1.0,4.5428,0.012912,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,hub,2,700,80788480,1.0,4.5428,0.012912,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,cluster,0,700,67456000,1.0,4.5428,0.0114,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,cluster,1,700,67456000,1.0,4.5428,0.0114,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,cluster,2,700,67456000,1.0,4.5428,0.0114,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,bridge,0,700,85550079,1.0,4.5428,0.013452,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,bridge,1,700,85550079,1.0,4.5428,0.013452,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.8,0.2,balanced,bridge,2,700,85550079,1.0,4.5428,0.013452,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,random,0,1000,53171200,1.0,4.592,0.00978,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,random,1,1000,53171200,1.0,4.592,0.00978,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,random,2,1000,53171200,1.0,4.592,0.00978,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,hub,0,1000,80788480,1.0,4.592,0.012912,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,hub,1,1000,80788480,1.0,4.592,0.012912,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,hub,2,1000,80788480,1.0,4.592,0.012912,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,cluster,0,1000,67456000,1.0,4.592,0.0114,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,cluster,1,1000,67456000,1.0,4.592,0.0114,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,cluster,2,1000,67456000,1.0,4.592,0.0114,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,bridge,0,1000,85550079,1.0,4.592,0.013452,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,bridge,1,1000,85550079,1.0,4.592,0.013452,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-role-heavy,bridge,2,1000,85550079,1.0,4.592,0.013452,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,random,0,1000,53171200,1.0,4.592,0.00978,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,random,1,1000,53171200,1.0,4.592,0.00978,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,random,2,1000,53171200,1.0,4.592,0.00978,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,hub,0,1000,80788480,1.0,4.592,0.012912,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,hub,1,1000,80788480,1.0,4.592,0.012912,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,hub,2,1000,80788480,1.0,4.592,0.012912,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,cluster,0,1000,67456000,1.0,4.592,0.0114,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,cluster,1,1000,67456000,1.0,4.592,0.0114,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,cluster,2,1000,67456000,1.0,4.592,0.0114,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,bridge,0,1000,85550079,1.0,4.592,0.013452,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,bridge,1,1000,85550079,1.0,4.592,0.013452,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,per-user-heavy,bridge,2,1000,85550079,1.0,4.592,0.013452,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,random,0,1000,53171200,1.0,4.592,0.00978,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,random,1,1000,53171200,1.0,4.592,0.00978,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,random,2,1000,53171200,1.0,4.592,0.00978,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,hub,0,1000,80788480,1.0,4.592,0.012912,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,hub,1,1000,80788480,1.0,4.592,0.012912,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,hub,2,1000,80788480,1.0,4.592,0.012912,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,cluster,0,1000,67456000,1.0,4.592,0.0114,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,cluster,1,1000,67456000,1.0,4.592,0.0114,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,cluster,2,1000,67456000,1.0,4.592,0.0114,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,bridge,0,1000,85550079,1.0,4.592,0.013452,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,bridge,1,1000,85550079,1.0,4.592,0.013452,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.8,0.5,balanced,bridge,2,1000,85550079,1.0,4.592,0.013452,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,random,0,250,59420800,1.0,4.5182,0.00978,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,random,1,250,59420800,1.0,4.5182,0.00978,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,random,2,250,59420800,1.0,4.5182,0.00978,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,hub,0,250,92216320,1.0,4.5182,0.012912,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,hub,1,250,92216320,1.0,4.5182,0.012912,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,hub,2,250,92216320,1.0,4.5182,0.012912,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,cluster,0,250,76384000,1.0,4.5182,0.0114,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,cluster,1,250,76384000,1.0,4.5182,0.0114,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,cluster,2,250,76384000,1.0,4.5182,0.0114,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,bridge,0,250,97870719,1.0,4.5182,0.013452,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,bridge,1,250,97870719,1.0,4.5182,0.013452,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-role-heavy,bridge,2,250,97870719,1.0,4.5182,0.013452,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,random,0,250,59420800,1.0,4.5182,0.00978,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,random,1,250,59420800,1.0,4.5182,0.00978,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,random,2,250,59420800,1.0,4.5182,0.00978,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,hub,0,250,92216320,1.0,4.5182,0.012912,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,hub,1,250,92216320,1.0,4.5182,0.012912,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,hub,2,250,92216320,1.0,4.5182,0.012912,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,cluster,0,250,76384000,1.0,4.5182,0.0114,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,cluster,1,250,76384000,1.0,4.5182,0.0114,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,cluster,2,250,76384000,1.0,4.5182,0.0114,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,bridge,0,250,97870719,1.0,4.5182,0.013452,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,bridge,1,250,97870719,1.0,4.5182,0.013452,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,per-user-heavy,bridge,2,250,97870719,1.0,4.5182,0.013452,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,random,0,250,59420800,1.0,4.5182,0.00978,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,random,1,250,59420800,1.0,4.5182,0.00978,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,random,2,250,59420800,1.0,4.5182,0.00978,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,hub,0,250,92216320,1.0,4.5182,0.012912,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,hub,1,250,92216320,1.0,4.5182,0.012912,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,hub,2,250,92216320,1.0,4.5182,0.012912,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,cluster,0,250,76384000,1.0,4.5182,0.0114,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,cluster,1,250,76384000,1.0,4.5182,0.0114,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,cluster,2,250,76384000,1.0,4.5182,0.0114,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,bridge,0,250,97870719,1.0,4.5182,0.013452,0.0,48381.268
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,bridge,1,250,97870719,1.0,4.5182,0.013452,0.0,48960.305
SIFT1M,1000000,1000000,100,1000,0.95,0.05,balanced,bridge,2,250,97870719,1.0,4.5182,0.013452,0.0,47867.745
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,random,0,550,59420800,1.0,4.5428,0.00978,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,random,1,550,59420800,1.0,4.5428,0.00978,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,random,2,550,59420800,1.0,4.5428,0.00978,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,hub,0,550,92216320,1.0,4.5428,0.012912,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,hub,1,550,92216320,1.0,4.5428,0.012912,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,hub,2,550,92216320,1.0,4.5428,0.012912,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,cluster,0,550,76384000,1.0,4.5428,0.0114,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,cluster,1,550,76384000,1.0,4.5428,0.0114,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,cluster,2,550,76384000,1.0,4.5428,0.0114,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,bridge,0,550,97870719,1.0,4.5428,0.013452,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,bridge,1,550,97870719,1.0,4.5428,0.013452,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-role-heavy,bridge,2,550,97870719,1.0,4.5428,0.013452,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,random,0,550,59420800,1.0,4.5428,0.00978,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,random,1,550,59420800,1.0,4.5428,0.00978,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,random,2,550,59420800,1.0,4.5428,0.00978,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,hub,0,550,92216320,1.0,4.5428,0.012912,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,hub,1,550,92216320,1.0,4.5428,0.012912,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,hub,2,550,92216320,1.0,4.5428,0.012912,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,cluster,0,550,76384000,1.0,4.5428,0.0114,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,cluster,1,550,76384000,1.0,4.5428,0.0114,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,cluster,2,550,76384000,1.0,4.5428,0.0114,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,bridge,0,550,97870719,1.0,4.5428,0.013452,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,bridge,1,550,97870719,1.0,4.5428,0.013452,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,per-user-heavy,bridge,2,550,97870719,1.0,4.5428,0.013452,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,random,0,550,59420800,1.0,4.5428,0.00978,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,random,1,550,59420800,1.0,4.5428,0.00978,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,random,2,550,59420800,1.0,4.5428,0.00978,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,hub,0,550,92216320,1.0,4.5428,0.012912,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,hub,1,550,92216320,1.0,4.5428,0.012912,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,hub,2,550,92216320,1.0,4.5428,0.012912,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,cluster,0,550,76384000,1.0,4.5428,0.0114,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,cluster,1,550,76384000,1.0,4.5428,0.0114,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,cluster,2,550,76384000,1.0,4.5428,0.0114,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,bridge,0,550,97870719,1.0,4.5428,0.013452,0.0,49726.218
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,bridge,1,550,97870719,1.0,4.5428,0.013452,0.0,47515.714
SIFT1M,1000000,1000000,100,1000,0.95,0.2,balanced,bridge,2,550,97870719,1.0,4.5428,0.013452,0.0,48582.956
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,random,0,1000,59420800,1.0,4.592,0.00978,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,random,1,1000,59420800,1.0,4.592,0.00978,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,random,2,1000,59420800,1.0,4.592,0.00978,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,hub,0,1000,92216320,1.0,4.592,0.012912,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,hub,1,1000,92216320,1.0,4.592,0.012912,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,hub,2,1000,92216320,1.0,4.592,0.012912,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,cluster,0,1000,76384000,1.0,4.592,0.0114,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,cluster,1,1000,76384000,1.0,4.592,0.0114,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,cluster,2,1000,76384000,1.0,4.592,0.0114,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,bridge,0,1000,97870719,1.0,4.592,0.013452,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,bridge,1,1000,97870719,1.0,4.592,0.013452,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-role-heavy,bridge,2,1000,97870719,1.0,4.592,0.013452,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,random,0,1000,59420800,1.0,4.592,0.00978,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,random,1,1000,59420800,1.0,4.592,0.00978,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,random,2,1000,59420800,1.0,4.592,0.00978,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,hub,0,1000,92216320,1.0,4.592,0.012912,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,hub,1,1000,92216320,1.0,4.592,0.012912,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,hub,2,1000,92216320,1.0,4.592,0.012912,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,cluster,0,1000,76384000,1.0,4.592,0.0114,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,cluster,1,1000,76384000,1.0,4.592,0.0114,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,cluster,2,1000,76384000,1.0,4.592,0.0114,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,bridge,0,1000,97870719,1.0,4.592,0.013452,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,bridge,1,1000,97870719,1.0,4.592,0.013452,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,per-user-heavy,bridge,2,1000,97870719,1.0,4.592,0.013452,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,random,0,1000,59420800,1.0,4.592,0.00978,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,random,1,1000,59420800,1.0,4.592,0.00978,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,random,2,1000,59420800,1.0,4.592,0.00978,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,hub,0,1000,92216320,1.0,4.592,0.012912,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,hub,1,1000,92216320,1.0,4.592,0.012912,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,hub,2,1000,92216320,1.0,4.592,0.012912,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,cluster,0,1000,76384000,1.0,4.592,0.0114,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,cluster,1,1000,76384000,1.0,4.592,0.0114,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,cluster,2,1000,76384000,1.0,4.592,0.0114,0.0,43730.873
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,bridge,0,1000,97870719,1.0,4.592,0.013452,0.0,44961.125
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,bridge,1,1000,97870719,1.0,4.592,0.013452,0.0,44205.241
SIFT1M,1000000,1000000,100,1000,0.95,0.5,balanced,bridge,2,1000,97870719,1.0,4.592,0.013452,0.0,43730.873
SIFT1M,1000000,1000000,100,10000,0.2,0.05,per-role-heavy,random,0,1000,28172800,1.0,4.5182,0.00978,0.0,50194.335
SIFT1M,1000000,1000000,100,10000,0.2,0.05,per-role-heavy,random,1,1000,28172800,1.0,4.5182,0.00978,0.0,51440.833
SIFT1M,1000000,1000000,100,10000,0.2,0.05,per-role-heavy,random,2,1000,28172800,1.0,4.5182,0.00978,0.0,48173.496
SIFT1M,1000000,1000000,100,10000,0.2,0.05,per-role-heavy,hub,0,1000,35077120,1.0,4.5182,0.012912,0.0,50194.335
SIFT1M,1000000,1000000,100,10000,0.2,0.05,per-role-heavy,hub,1,1000,35077120,1.0,4.5182,0.012912,0.0,51440.833
SIFT1M,1000000,1000000,100,10000,0.2,0.05,per-role-heavy,hub,2,1000,35077120,1.0,4.5182,0.012912,0.0,48173.496
SIFT1M,1000000,1000000,100,10000,0.2,0.05,per-role-heavy,cluster,0,1000,31744000,1.0,4.5182,0.0114,0.0,50194.335
SIFT1M,1000000,1000000,100,10000,0.2,0.05,per-role-heavy,cluster,1,1000,31744000,1.0,4.5182,0.0114,0.0,51440.833
SIFT1M,1000000,1000000,100,10000,0.2,0.05,per-role-heavy,cluster,2,1000,31744000,1.0,4.5182,0.0114,0.0,48173.496
SIFT1M,1000000,1000000,100,10000,0.2,0.05,per-role-heavy,bridge,0,1000,36267520,1.0,4.5182,0.013452,0.0,50194.335
SIFT1M,1000000,1000000,100,10000,0.2,0.05,per-role-heavy,bridge,1,1000,36267520,1.0,4.5182,0.013452,0.0,51440.833
