dataset,N,N_indexed,exception_rate,users,roles,predicate_implementation,seed,predicate_lookup_latency_ns,query_latency_overhead_pct,memory_ratio_vs_shared,effective_view_class_count,overlay_count,drift10,operational_leakage,revocation_throughput
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,short_sorted_vector,1,64.633609,1.637591,1.0,1758,2258,0.008811,0.0,32049.739
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,short_sorted_vector,2,70.22144,1.57321,1.0,1740,2240,0.007724,0.0,33252.714
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,short_sorted_vector,3,68.018716,1.521385,1.0,1802,2302,0.007168,0.0,33280.489
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,short_sorted_vector,4,68.576932,1.555746,1.0,1793,2293,0.006681,0.0,34449.279
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,hash_set,0,52.449182,1.688345,1.0,1722,2222,0.005598,0.0,31864.027
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,hash_set,1,55.754538,1.047866,1.0,1710,2210,0.007191,0.0,34116.671
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,hash_set,2,52.900734,1.602447,1.0,1803,2303,0.007061,0.0,34370.023
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,hash_set,3,48.823837,1.415737,1.0,1752,2252,0.006216,0.0,32478.31
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,hash_set,4,61.041329,1.400419,1.0,1606,2106,0.007327,0.0,32775.011
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,roaring_bitmap,0,51.332442,1.11164,1.0,1762,2262,0.005318,0.0,32964.949
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,roaring_bitmap,1,53.199903,1.199108,1.0,1827,2327,0.006859,0.0,33284.01
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,roaring_bitmap,2,48.913328,1.03461,1.0,1695,2195,0.00845,0.0,33469.218
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,roaring_bitmap,3,47.659276,1.031179,1.0,1790,2290,0.007579,0.0,32339.676
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,roaring_bitmap,4,45.080143,1.19275,1.0,1844,2344,0.008158,0.0,32179.981
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,role_bitset,0,39.529453,1.288795,1.0,1664,2164,0.005811,0.0,32827.082
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,role_bitset,1,41.089571,0.940164,1.0,1684,2184,0.00327,0.0,33831.017
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,role_bitset,2,38.569594,1.487111,1.0,1785,2285,0.008599,0.0,33182.135
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,role_bitset,3,37.689063,0.691288,1.0,1640,2140,0.00706,0.0,32844.567
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,role_bitset,4,44.074796,0.904034,1.0,1700,2200,0.009275,0.0,32316.901
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,effective_view_id,0,29.193377,1.086516,1.0,1822,2322,0.00655,0.0,31543.994
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,effective_view_id,1,36.561825,1.14743,1.0,1821,2321,0.003438,0.0,33055.115
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,effective_view_id,2,32.014637,0.721554,1.0,1820,2320,0.007774,0.0,33420.386
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,effective_view_id,3,41.930162,1.027789,1.0,1787,2287,0.006032,0.0,31020.543
MS-MARCO-RBAC,8000000,8000000,0.1,100000,500,effective_view_id,4,38.805894,1.201986,1.0,1682,2182,0.005145,0.0,34643.158
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,short_sorted_vector,0,82.666116,2.706421,1.0,60,130,0.007327,0.0,26748.459
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,short_sorted_vector,1,83.999321,2.936241,1.0,59,128,0.008704,0.0,27219.275
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,short_sorted_vector,2,85.824521,2.502047,1.0,60,130,0.006627,0.0,27121.651
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,short_sorted_vector,3,79.316353,2.660685,1.0,57,124,0.005642,0.0,29695.188
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,short_sorted_vector,4,86.141006,2.793924,1.0,58,126,0.008221,0.0,29117.29
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,hash_set,0,65.584402,2.416673,1.0,57,124,0.00909,0.0,28526.935
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,hash_set,1,67.999566,2.826585,1.0,60,130,0.009724,0.0,26866.075
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,hash_set,2,69.103427,2.405876,1.0,60,130,0.008149,0.0,27320.067
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,hash_set,3,74.510202,1.97797,1.0,62,134,0.006343,0.0,28734.566
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,hash_set,4,66.262856,2.365513,1.0,60,130,0.008319,0.0,26874.515
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,roaring_bitmap,0,63.011909,2.299628,1.0,58,126,0.007468,0.0,28348.357
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,roaring_bitmap,1,65.188369,2.332707,1.0,57,124,0.01052,0.0,27837.37
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,roaring_bitmap,2,62.674634,2.094575,1.0,60,130,0.007398,0.0,28485.695
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,roaring_bitmap,3,62.752779,1.942514,1.0,57,124,0.007925,0.0,26613.918
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,roaring_bitmap,4,58.476069,2.172874,1.0,57,124,0.008231,0.0,26892.48
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,role_bitset,0,48.688797,1.349908,1.0,58,126,0.006933,0.0,28772.39
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,role_bitset,1,54.474534,1.4718,1.0,56,122,0.008758,0.0,29921.061
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,role_bitset,2,47.077888,1.886864,1.0,58,126,0.008578,0.0,28338.921
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,role_bitset,3,51.622042,1.347701,1.0,62,134,0.007235,0.0,27425.82
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,role_bitset,4,54.952597,1.630625,1.0,62,134,0.009781,0.0,27309.429
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,effective_view_id,0,43.983413,1.573208,1.0,61,132,0.007528,0.0,27010.6
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,effective_view_id,1,42.505203,1.717389,1.0,59,128,0.008555,0.0,27164.038
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,effective_view_id,2,42.877459,2.007951,1.0,61,132,0.007325,0.0,27942.082
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,effective_view_id,3,39.607663,1.714531,1.0,59,128,0.011192,0.0,29285.733
MS-MARCO-RBAC,8000000,8000000,0.2,1000,10,effective_view_id,4,47.140154,1.409854,1.0,62,134,0.008277,0.0,28224.507
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,short_sorted_vector,0,81.538049,2.481162,1.0,293,636,0.009059,0.0,27299.782
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,short_sorted_vector,1,86.810289,2.655888,1.0,297,644,0.009273,0.0,27686.699
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,short_sorted_vector,2,82.467026,2.80708,1.0,307,664,0.009283,0.0,28530.13
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,short_sorted_vector,3,81.743152,2.894486,1.0,297,644,0.006921,0.0,25131.677
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,short_sorted_vector,4,89.748715,2.795983,1.0,317,684,0.007741,0.0,26046.674
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,hash_set,0,67.829308,2.190927,1.0,306,662,0.008396,0.0,27524.602
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,hash_set,1,71.503213,2.17538,1.0,288,626,0.010064,0.0,27404.495
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,hash_set,2,69.252156,2.320253,1.0,294,638,0.008881,0.0,28870.931
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,hash_set,3,68.584594,2.097107,1.0,304,658,0.010877,0.0,27402.977
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,hash_set,4,70.32063,1.897123,1.0,294,638,0.007723,0.0,27056.05
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,roaring_bitmap,0,64.056956,2.175851,1.0,300,650,0.007345,0.0,27850.203
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,roaring_bitmap,1,63.341018,2.167474,1.0,305,660,0.006716,0.0,26976.433
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,roaring_bitmap,2,63.775754,2.09506,1.0,291,632,0.00867,0.0,26686.942
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,roaring_bitmap,3,57.37094,2.05139,1.0,295,640,0.009469,0.0,27850.585
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,roaring_bitmap,4,58.582678,2.272976,1.0,290,630,0.007341,0.0,28075.079
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,role_bitset,0,51.781538,1.616778,1.0,283,616,0.006472,0.0,25337.664
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,role_bitset,1,47.91744,1.775125,1.0,318,686,0.008202,0.0,29729.192
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,role_bitset,2,48.810676,1.942597,1.0,297,644,0.008249,0.0,29221.621
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,role_bitset,3,52.672124,1.885213,1.0,297,644,0.01184,0.0,28204.395
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,role_bitset,4,54.916558,1.577372,1.0,279,608,0.007814,0.0,26426.274
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,effective_view_id,0,48.020423,1.466562,1.0,291,632,0.008118,0.0,29811.724
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,effective_view_id,1,44.345643,1.805915,1.0,295,640,0.008454,0.0,28350.239
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,effective_view_id,2,44.942935,1.650019,1.0,304,658,0.008346,0.0,27357.08
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,effective_view_id,3,46.859391,1.341497,1.0,301,652,0.006491,0.0,27558.008
MS-MARCO-RBAC,8000000,8000000,0.2,1000,50,effective_view_id,4,38.605148,1.78552,1.0,306,662,0.009861,0.0,27251.21
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,short_sorted_vector,0,74.858792,2.679517,1.0,583,1266,0.009984,0.0,29220.06
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,short_sorted_vector,1,85.130123,2.582913,1.0,642,1384,0.006794,0.0,28156.185
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,short_sorted_vector,2,87.937613,2.323029,1.0,597,1294,0.008931,0.0,26540.725
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,short_sorted_vector,3,79.745356,2.565795,1.0,592,1284,0.007299,0.0,27466.334
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,short_sorted_vector,4,84.719386,2.551997,1.0,604,1308,0.00809,0.0,26917.284
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,hash_set,0,69.546459,2.096131,1.0,608,1316,0.005895,0.0,27107.555
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,hash_set,1,69.701127,1.998423,1.0,582,1264,0.007672,0.0,28022.723
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,hash_set,2,69.638218,2.130447,1.0,599,1298,0.008565,0.0,29762.011
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,hash_set,3,69.237124,2.015063,1.0,622,1344,0.009354,0.0,28473.151
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,hash_set,4,71.897218,2.006182,1.0,615,1330,0.008572,0.0,29470.625
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,roaring_bitmap,0,59.020783,1.872586,1.0,581,1262,0.009668,0.0,28832.636
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,roaring_bitmap,1,59.35412,2.06066,1.0,622,1344,0.010101,0.0,27801.1
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,roaring_bitmap,2,66.278044,2.155255,1.0,617,1334,0.00563,0.0,27817.206
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,roaring_bitmap,3,64.578719,2.283863,1.0,608,1316,0.010204,0.0,27953.338
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,roaring_bitmap,4,60.395935,2.358779,1.0,599,1298,0.010851,0.0,26489.066
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,role_bitset,0,46.449247,1.545126,1.0,618,1336,0.007728,0.0,26801.297
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,role_bitset,1,48.830076,2.03605,1.0,581,1262,0.007903,0.0,29574.69
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,role_bitset,2,53.632778,1.573112,1.0,601,1302,0.00775,0.0,27934.58
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,role_bitset,3,48.933522,1.674393,1.0,584,1268,0.006617,0.0,27251.731
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,role_bitset,4,52.266088,1.697433,1.0,594,1288,0.010248,0.0,27987.426
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,effective_view_id,0,46.169067,1.509112,1.0,579,1258,0.010163,0.0,26606.05
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,effective_view_id,1,47.424548,1.93057,1.0,573,1246,0.008298,0.0,26193.398
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,effective_view_id,2,43.219944,1.876864,1.0,606,1312,0.006574,0.0,27453.887
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,effective_view_id,3,44.789188,1.637638,1.0,587,1274,0.008817,0.0,28223.154
MS-MARCO-RBAC,8000000,8000000,0.2,1000,100,effective_view_id,4,46.000343,1.687761,1.0,580,1260,0.008147,0.0,29503.357
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,short_sorted_vector,0,84.655793,2.667357,1.0,1000,2500,0.006883,0.0,27245.534
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,short_sorted_vector,1,85.190427,2.643877,1.0,1000,2500,0.008145,0.0,29981.789
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,short_sorted_vector,2,77.560636,2.457649,1.0,1000,2500,0.008292,0.0,25734.161
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,short_sorted_vector,3,85.71838,2.677837,1.0,1000,2500,0.009268,0.0,26724.74
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,short_sorted_vector,4,85.651309,2.814604,1.0,1000,2500,0.011135,0.0,28527.697
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,hash_set,0,70.592549,2.069074,1.0,1000,2500,0.006589,0.0,27669.11
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,hash_set,1,62.177928,2.359647,1.0,1000,2500,0.005961,0.0,27316.272
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,hash_set,2,69.306911,2.429481,1.0,1000,2500,0.008379,0.0,25228.731
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,hash_set,3,69.692596,1.914546,1.0,1000,2500,0.007873,0.0,28855.301
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,hash_set,4,67.805838,2.597157,1.0,1000,2500,0.007687,0.0,27793.231
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,roaring_bitmap,0,61.828529,1.775084,1.0,1000,2500,0.00644,0.0,26609.019
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,roaring_bitmap,1,62.481176,1.923826,1.0,1000,2500,0.011884,0.0,30339.677
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,roaring_bitmap,2,59.915933,2.097958,1.0,1000,2500,0.0084,0.0,26756.207
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,roaring_bitmap,3,63.148402,1.674061,1.0,1000,2500,0.008979,0.0,26308.105
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,roaring_bitmap,4,62.376406,2.158883,1.0,1000,2500,0.008162,0.0,28490.725
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,role_bitset,0,47.161004,1.666644,1.0,1000,2500,0.007514,0.0,27048.347
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,role_bitset,1,51.025028,1.781051,1.0,1000,2500,0.007264,0.0,26546.938
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,role_bitset,2,50.487816,1.667587,1.0,1000,2500,0.007424,0.0,28121.374
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,role_bitset,3,52.107153,1.698336,1.0,1000,2500,0.009438,0.0,27689.937
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,role_bitset,4,54.178962,1.464717,1.0,1000,2500,0.008994,0.0,28600.068
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,effective_view_id,0,40.778593,1.596232,1.0,1000,2500,0.006766,0.0,27507.036
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,effective_view_id,1,46.688147,1.452909,1.0,1000,2500,0.00864,0.0,28513.467
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,effective_view_id,2,48.768243,1.50381,1.0,1000,2500,0.008925,0.0,27166.448
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,effective_view_id,3,47.142973,1.54348,1.0,1000,2500,0.008121,0.0,28790.571
MS-MARCO-RBAC,8000000,8000000,0.2,1000,500,effective_view_id,4,42.850619,1.380933,1.0,1000,2500,0.01144,0.0,28667.149
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,short_sorted_vector,0,82.911516,2.667979,1.0,59,128,0.0099,0.0,27610.216
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,short_sorted_vector,1,79.006404,2.748015,1.0,59,128,0.008589,0.0,28580.766
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,short_sorted_vector,2,87.783047,2.81423,1.0,59,128,0.006998,0.0,28121.204
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,short_sorted_vector,3,85.389868,2.849827,1.0,59,128,0.009558,0.0,27031.809
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,short_sorted_vector,4,82.827005,2.506531,1.0,59,128,0.008178,0.0,29919.975
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,hash_set,0,67.783182,2.247083,1.0,60,130,0.006962,0.0,26245.605
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,hash_set,1,67.930091,2.686117,1.0,58,126,0.008515,0.0,26630.929
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,hash_set,2,65.974684,1.969867,1.0,59,128,0.011884,0.0,28035.098
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,hash_set,3,73.847928,2.239104,1.0,58,126,0.010101,0.0,27284.287
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,hash_set,4,65.228182,2.60785,1.0,59,128,0.008541,0.0,28379.774
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,roaring_bitmap,0,63.411675,2.006537,1.0,61,132,0.007813,0.0,26740.321
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,roaring_bitmap,1,63.419374,2.153736,1.0,59,128,0.005255,0.0,26221.765
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,roaring_bitmap,2,63.007007,2.054239,1.0,64,138,0.006429,0.0,27838.0
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,roaring_bitmap,3,59.290694,2.244598,1.0,58,126,0.010852,0.0,26393.208
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,roaring_bitmap,4,60.201462,2.126747,1.0,56,122,0.00752,0.0,29745.704
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,role_bitset,0,51.424085,1.8899,1.0,57,124,0.006196,0.0,25943.334
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,role_bitset,1,48.761787,1.71095,1.0,60,130,0.007458,0.0,25937.48
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,role_bitset,2,53.624407,1.932209,1.0,59,128,0.006909,0.0,26406.821
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,role_bitset,3,49.180916,1.551115,1.0,60,130,0.008406,0.0,26979.914
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,role_bitset,4,53.126408,1.717349,1.0,59,128,0.007065,0.0,26638.285
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,effective_view_id,0,45.740626,1.824706,1.0,59,128,0.00983,0.0,27414.459
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,effective_view_id,1,41.936091,1.31585,1.0,60,130,0.009197,0.0,26885.227
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,effective_view_id,2,46.04559,1.6273,1.0,60,130,0.009389,0.0,26190.208
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,effective_view_id,3,48.325494,1.579877,1.0,59,128,0.006287,0.0,26804.905
MS-MARCO-RBAC,8000000,8000000,0.2,10000,10,effective_view_id,4,44.061174,2.00987,1.0,57,124,0.006565,0.0,29724.196
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,short_sorted_vector,0,82.297395,2.449081,1.0,274,598,0.008887,0.0,28970.947
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,short_sorted_vector,1,78.268213,2.958224,1.0,303,656,0.007691,0.0,27664.471
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,short_sorted_vector,2,78.873034,2.72813,1.0,303,656,0.01071,0.0,29746.486
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,short_sorted_vector,3,86.172273,2.633526,1.0,303,656,0.004103,0.0,26919.454
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,short_sorted_vector,4,84.655796,2.838916,1.0,305,660,0.009767,0.0,28746.934
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,hash_set,0,64.621862,2.371708,1.0,277,604,0.007537,0.0,26490.95
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,hash_set,1,70.823087,2.126017,1.0,302,654,0.00517,0.0,28201.42
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,hash_set,2,65.53429,1.95652,1.0,296,642,0.007349,0.0,28159.962
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,hash_set,3,68.694497,2.421377,1.0,313,676,0.011014,0.0,28992.981
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,hash_set,4,68.564393,2.118774,1.0,301,652,0.007617,0.0,28805.161
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,roaring_bitmap,0,60.740229,2.043644,1.0,297,644,0.007936,0.0,26340.277
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,roaring_bitmap,1,62.061512,2.265533,1.0,301,652,0.010251,0.0,26484.696
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,roaring_bitmap,2,64.084744,2.060364,1.0,295,640,0.008304,0.0,26430.828
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,roaring_bitmap,3,59.85539,2.297158,1.0,305,660,0.008225,0.0,27532.987
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,roaring_bitmap,4,57.031356,1.814006,1.0,300,650,0.006367,0.0,25723.064
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,role_bitset,0,49.620934,1.653181,1.0,312,674,0.007023,0.0,26686.063
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,role_bitset,1,53.193023,1.479026,1.0,307,664,0.006488,0.0,27957.842
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,role_bitset,2,43.316036,2.011375,1.0,301,652,0.009561,0.0,27226.747
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,role_bitset,3,48.518039,1.647189,1.0,295,640,0.008237,0.0,27290.658
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,role_bitset,4,50.139318,1.908549,1.0,304,658,0.009295,0.0,27331.994
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,effective_view_id,0,45.526523,1.278385,1.0,298,646,0.010952,0.0,26529.829
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,effective_view_id,1,41.715427,1.367519,1.0,287,624,0.00867,0.0,28086.399
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,effective_view_id,2,38.122182,1.50337,1.0,279,608,0.008932,0.0,28520.693
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,effective_view_id,3,42.785903,1.458338,1.0,300,650,0.005002,0.0,26532.024
MS-MARCO-RBAC,8000000,8000000,0.2,10000,50,effective_view_id,4,38.040135,1.762963,1.0,300,650,0.009623,0.0,25565.409
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,short_sorted_vector,0,83.338755,2.645847,1.0,575,1250,0.009203,0.0,28945.463
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,short_sorted_vector,1,85.645139,2.603478,1.0,593,1286,0.006268,0.0,26080.444
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,short_sorted_vector,2,85.117116,2.58729,1.0,627,1354,0.010733,0.0,29903.473
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,short_sorted_vector,3,83.9444,2.413807,1.0,623,1346,0.010843,0.0,27356.433
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,short_sorted_vector,4,77.704186,2.59955,1.0,614,1328,0.008412,0.0,27846.646
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,hash_set,0,71.191714,2.177767,1.0,584,1268,0.007962,0.0,28940.921
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,hash_set,1,68.14101,2.232028,1.0,595,1290,0.007375,0.0,27830.873
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,hash_set,2,72.183257,2.299397,1.0,567,1234,0.007159,0.0,28140.528
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,hash_set,3,67.145074,2.417487,1.0,578,1256,0.006531,0.0,28722.735
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,hash_set,4,67.063167,2.20371,1.0,604,1308,0.005955,0.0,27445.059
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,roaring_bitmap,0,64.931839,2.282173,1.0,598,1296,0.00765,0.0,29428.167
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,roaring_bitmap,1,58.723777,2.12055,1.0,573,1246,0.008957,0.0,26279.416
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,roaring_bitmap,2,63.797638,1.87052,1.0,614,1328,0.004982,0.0,29401.617
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,roaring_bitmap,3,68.153582,2.137476,1.0,610,1320,0.006672,0.0,27666.623
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,roaring_bitmap,4,65.178659,2.363739,1.0,597,1294,0.008336,0.0,27467.527
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,role_bitset,0,54.027525,2.230265,1.0,639,1378,0.006607,0.0,27473.888
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,role_bitset,1,46.947441,1.722484,1.0,613,1326,0.00783,0.0,25574.175
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,role_bitset,2,51.229982,1.505934,1.0,632,1364,0.009316,0.0,27292.858
MS-MARCO-RBAC,8000000,8000000,0.2,10000,100,role_bitset,3,49.881577,1.743207,1.0,614,1328,0.009695,0.0,27160.445
