dataset,N,N_indexed,index_type,authorized_set_id,comparison,seed_i,seed_j,drift10,recall_exact_i,recall_exact_j
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,1,7,0.004761,0.987461,0.985537
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,1,8,0.002977,0.986393,0.986197
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,1,9,0.004471,0.984498,0.984264
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,2,3,0.003616,0.986824,0.983724
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,2,4,0.005523,0.984718,0.985111
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,2,5,0.005074,0.985624,0.986302
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,2,6,0.0005,0.986614,0.986898
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,2,7,0.006603,0.987376,0.985047
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,2,8,0.004187,0.984602,0.986205
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,2,9,0.008748,0.986751,0.981861
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,3,4,0.001869,0.984278,0.987557
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,3,5,0.003538,0.987751,0.987565
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,3,6,0.002647,0.986307,0.984844
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,3,7,0.004126,0.984013,0.986119
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,3,8,0.002162,0.984872,0.990848
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,3,9,0.004952,0.987728,0.986639
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,4,5,0.000594,0.985968,0.989787
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,4,6,0.009502,0.987036,0.986076
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,4,7,0.004514,0.986629,0.985847
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,4,8,0.006203,0.990244,0.984974
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,4,9,0.005441,0.98802,0.98282
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,5,6,0.005956,0.986637,0.985101
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,5,7,0.002486,0.988087,0.987478
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,5,8,0.005974,0.987582,0.9862
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,5,9,0.006434,0.98471,0.986503
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,6,7,0.004444,0.984606,0.988208
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,6,8,0.005872,0.984243,0.985619
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,6,9,0.00477,0.988445,0.985843
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,7,8,0.004106,0.990182,0.985771
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,7,9,0.003761,0.986371,0.985374
SIFT1M,1000000,1000000,HNSW,4,oracle_different_seed,8,9,0.006306,0.98331,0.986168
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_same_seed_rerun,0,0,0.0,0.984304,0.983188
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_same_seed_rerun,1,1,0.0,0.985905,0.988455
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_same_seed_rerun,2,2,0.0,0.986281,0.985412
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_same_seed_rerun,3,3,0.0,0.987108,0.98617
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_same_seed_rerun,4,4,0.0,0.982427,0.983828
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_same_seed_rerun,5,5,0.0,0.987192,0.985131
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_same_seed_rerun,6,6,0.0,0.986433,0.987059
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_same_seed_rerun,7,7,0.0,0.985688,0.985906
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_same_seed_rerun,8,8,0.0,0.985282,0.98301
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_same_seed_rerun,9,9,0.0,0.988746,0.984265
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,0,1,0.005521,0.989761,0.985407
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,0,2,0.002344,0.986762,0.984781
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,0,3,0.00687,0.982899,0.985543
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,0,4,0.001663,0.983923,0.984567
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,0,5,0.004514,0.984989,0.985216
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,0,6,0.002769,0.984981,0.989276
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,0,7,0.004315,0.989318,0.987789
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,0,8,0.006046,0.984873,0.988712
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,0,9,0.005504,0.985524,0.987891
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,1,2,0.006574,0.986846,0.987521
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,1,3,0.00809,0.983232,0.989023
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,1,4,0.007091,0.988871,0.983035
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,1,5,0.005516,0.984828,0.988938
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,1,6,0.005307,0.98452,0.986271
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,1,7,0.003759,0.986891,0.987963
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,1,8,0.002937,0.98667,0.987333
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,1,9,0.003459,0.986465,0.985321
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,2,3,0.005806,0.987003,0.985329
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,2,4,0.005508,0.986376,0.983668
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,2,5,0.004167,0.982211,0.984676
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,2,6,0.004495,0.985362,0.988112
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,2,7,0.003858,0.983471,0.986328
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,2,8,0.004755,0.984915,0.98513
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,2,9,0.003793,0.985859,0.984896
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,3,4,0.005759,0.986417,0.982359
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,3,5,0.005341,0.987934,0.988415
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,3,6,0.002181,0.986609,0.98503
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,3,7,0.003256,0.988563,0.988052
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,3,8,0.002721,0.985798,0.985174
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,3,9,0.004893,0.98483,0.986945
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,4,5,0.006429,0.982539,0.986508
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,4,6,0.008757,0.982268,0.982856
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,4,7,0.002559,0.98478,0.987772
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,4,8,0.009399,0.983941,0.982907
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,4,9,0.00185,0.986306,0.986474
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,5,6,0.00453,0.983007,0.98712
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,5,7,0.003756,0.987076,0.988229
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,5,8,0.000701,0.985258,0.985431
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,5,9,0.005665,0.985123,0.988795
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,6,7,0.001481,0.984677,0.984718
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,6,8,0.003499,0.987607,0.9869
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,6,9,0.002993,0.98629,0.985065
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,7,8,0.00519,0.984085,0.985918
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,7,9,0.004059,0.984386,0.984226
SIFT1M,1000000,1000000,DiskANN/Vamana,0,oracle_different_seed,8,9,0.003788,0.986926,0.986463
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_same_seed_rerun,0,0,0.0,0.986588,0.985228
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_same_seed_rerun,1,1,0.0,0.987579,0.988005
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_same_seed_rerun,2,2,0.0,0.987008,0.982704
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_same_seed_rerun,3,3,0.0,0.985395,0.986707
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_same_seed_rerun,4,4,0.0,0.984817,0.98695
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_same_seed_rerun,5,5,0.0,0.984462,0.984775
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_same_seed_rerun,6,6,0.0,0.986005,0.986888
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_same_seed_rerun,7,7,0.0,0.986377,0.984821
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_same_seed_rerun,8,8,0.0,0.985846,0.985269
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_same_seed_rerun,9,9,0.0,0.98621,0.985931
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,0,1,0.005049,0.985694,0.98415
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,0,2,0.00351,0.983789,0.984841
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,0,3,0.005149,0.984251,0.988137
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,0,4,0.006889,0.980471,0.98651
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,0,5,0.004063,0.98396,0.984354
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,0,6,0.003274,0.989288,0.986016
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,0,7,0.004274,0.985798,0.984413
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,0,8,0.006902,0.983871,0.985966
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,0,9,0.00554,0.985216,0.983561
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,1,2,0.004912,0.985053,0.985591
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,1,3,0.005718,0.984837,0.985719
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,1,4,0.003655,0.986277,0.982114
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,1,5,0.006105,0.983767,0.987031
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,1,6,0.007208,0.983543,0.98623
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,1,7,0.006277,0.985768,0.986598
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,1,8,0.004021,0.985046,0.984824
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,1,9,0.004516,0.985644,0.985967
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,2,3,0.002682,0.986411,0.987869
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,2,4,0.003906,0.985702,0.988436
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,2,5,0.005615,0.98719,0.986847
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,2,6,0.005095,0.987374,0.987513
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,2,7,0.002054,0.985348,0.987135
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,2,8,0.0005,0.986894,0.986678
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,2,9,0.001981,0.985437,0.98606
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,3,4,0.003864,0.984674,0.98801
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,3,5,0.004065,0.983697,0.987626
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,3,6,0.005167,0.985997,0.987561
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,3,7,0.003196,0.983939,0.983942
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,3,8,0.00388,0.987308,0.987531
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,3,9,0.004515,0.985087,0.987662
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,4,5,0.004177,0.986215,0.987544
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,4,6,0.00672,0.986428,0.985729
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,4,7,0.002709,0.990121,0.988378
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,4,8,0.005329,0.986058,0.984805
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,4,9,0.001965,0.983427,0.983239
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,5,6,0.002918,0.989805,0.987187
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,5,7,0.007148,0.98547,0.987598
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,5,8,0.003082,0.988061,0.98438
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,5,9,0.003517,0.985435,0.988184
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,6,7,0.005905,0.986724,0.988464
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,6,8,0.005801,0.987672,0.985004
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,6,9,0.002627,0.985641,0.983725
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,7,8,0.004071,0.989826,0.984281
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,7,9,0.007174,0.987669,0.986137
SIFT1M,1000000,1000000,DiskANN/Vamana,1,oracle_different_seed,8,9,0.007094,0.986563,0.984982
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_same_seed_rerun,0,0,0.0,0.983365,0.987293
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_same_seed_rerun,1,1,0.0,0.986562,0.984093
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_same_seed_rerun,2,2,0.0,0.986107,0.986948
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_same_seed_rerun,3,3,0.0,0.982959,0.987759
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_same_seed_rerun,4,4,0.0,0.985068,0.984819
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_same_seed_rerun,5,5,0.0,0.988336,0.984645
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_same_seed_rerun,6,6,0.0,0.987363,0.984521
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_same_seed_rerun,7,7,0.0,0.98407,0.987921
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_same_seed_rerun,8,8,0.0,0.986959,0.984305
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_same_seed_rerun,9,9,0.0,0.988943,0.983512
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,0,1,0.007691,0.988262,0.985332
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,0,2,0.001996,0.986684,0.985014
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,0,3,0.006065,0.983868,0.983021
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,0,4,0.005128,0.984609,0.987375
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,0,5,0.000673,0.98696,0.986626
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,0,6,0.009098,0.988014,0.989006
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,0,7,0.001921,0.985115,0.984277
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,0,8,0.003127,0.988152,0.983159
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,0,9,0.002987,0.982878,0.985913
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,1,2,0.004509,0.985467,0.982814
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,1,3,0.005646,0.986053,0.982227
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,1,4,0.010637,0.983217,0.982762
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,1,5,0.0005,0.985058,0.981887
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,1,6,0.000825,0.989649,0.982898
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,1,7,0.003524,0.984795,0.985601
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,1,8,0.005561,0.985662,0.984296
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,1,9,0.004721,0.98709,0.982718
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,2,3,0.002681,0.988137,0.986792
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,2,4,0.004464,0.98361,0.987731
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,2,5,0.005187,0.985261,0.984995
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,2,6,0.004427,0.984377,0.985327
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,2,7,0.003365,0.986511,0.989988
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,2,8,0.005458,0.985746,0.988689
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,2,9,0.006704,0.988157,0.987596
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,3,4,0.003167,0.987285,0.9862
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,3,5,0.005433,0.9861,0.987033
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,3,6,0.001729,0.985379,0.983178
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,3,7,0.004694,0.982619,0.987913
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,3,8,0.005189,0.988181,0.986644
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,3,9,0.004371,0.987716,0.984606
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,4,5,0.003025,0.984739,0.984258
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,4,6,0.007424,0.985006,0.987416
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,4,7,0.002645,0.988762,0.985277
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,4,8,0.008923,0.98377,0.986013
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,4,9,0.001776,0.98928,0.98804
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,5,6,0.003635,0.985458,0.984434
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,5,7,0.003634,0.985028,0.98659
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,5,8,0.003009,0.987492,0.984773
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,5,9,0.003094,0.988264,0.983912
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,6,7,0.005738,0.983171,0.988921
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,6,8,0.005303,0.986373,0.984099
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,6,9,0.002768,0.98361,0.985319
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,7,8,0.001979,0.987881,0.990366
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,7,9,0.002843,0.981346,0.987495
SIFT1M,1000000,1000000,DiskANN/Vamana,2,oracle_different_seed,8,9,0.004181,0.989047,0.984236
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_same_seed_rerun,0,0,0.0,0.987398,0.986905
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_same_seed_rerun,1,1,0.0,0.985186,0.986172
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_same_seed_rerun,2,2,0.0,0.989352,0.989955
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_same_seed_rerun,3,3,0.0,0.985461,0.987609
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_same_seed_rerun,4,4,0.0,0.984187,0.988124
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_same_seed_rerun,5,5,0.0,0.985937,0.986431
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_same_seed_rerun,6,6,0.0,0.986132,0.986483
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_same_seed_rerun,7,7,0.0,0.98268,0.986011
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_same_seed_rerun,8,8,0.0,0.986526,0.98502
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_same_seed_rerun,9,9,0.0,0.985281,0.986451
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,0,1,0.007605,0.985775,0.98307
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,0,2,0.003505,0.9895,0.986246
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,0,3,0.003986,0.98585,0.985553
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,0,4,0.003106,0.983577,0.984239
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,0,5,0.005133,0.984703,0.987691
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,0,6,0.003431,0.985458,0.985959
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,0,7,0.006256,0.987475,0.980895
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,0,8,0.003231,0.985796,0.989931
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,0,9,0.005211,0.988235,0.987684
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,1,2,0.002707,0.988733,0.986832
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,1,3,0.00315,0.988702,0.985156
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,1,4,0.0005,0.983944,0.984716
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,1,5,0.005275,0.985138,0.985133
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,1,6,0.004138,0.984766,0.988208
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,1,7,0.005389,0.987063,0.985857
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,1,8,0.000553,0.987183,0.986171
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,1,9,0.004862,0.987178,0.982198
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,2,3,0.006354,0.98248,0.984432
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,2,4,0.001863,0.987272,0.986127
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,2,5,0.005607,0.98547,0.989286
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,2,6,0.003222,0.98606,0.989519
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,2,7,0.006666,0.982993,0.987136
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,2,8,0.004065,0.987924,0.98557
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,2,9,0.00227,0.986182,0.987007
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,3,4,0.003836,0.987558,0.986214
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,3,5,0.004743,0.982893,0.987617
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,3,6,0.004994,0.982825,0.984335
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,3,7,0.00385,0.987475,0.991946
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,3,8,0.00578,0.982758,0.981383
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,3,9,0.007439,0.985592,0.984717
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,4,5,0.00491,0.984083,0.986636
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,4,6,0.004441,0.985294,0.98625
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,4,7,0.006596,0.988261,0.984264
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,4,8,0.002895,0.98863,0.987436
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,4,9,0.003832,0.987887,0.9891
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,5,6,0.008451,0.987339,0.987682
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,5,7,0.004532,0.984726,0.986824
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,5,8,0.001582,0.982505,0.984892
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,5,9,0.008029,0.985692,0.983035
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,6,7,0.002519,0.98332,0.982254
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,6,8,0.003372,0.98477,0.987625
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,6,9,0.002284,0.98509,0.984687
SIFT1M,1000000,1000000,DiskANN/Vamana,3,oracle_different_seed,7,8,0.003492,0.988798,0.988969
