dataset,N,N_indexed,method,pattern,frac,seed,visited_total,visited_revoked,expanded_total,expanded_revoked,distance_eval_total,distance_eval_revoked,frontier_insert_total,frontier_insert_revoked,routing_trace_leakage,revoked_distance_eval_rate,revoked_expansion_rate,revoked_frontier_insert_rate
SIFT1M,1000000,1000000,Post-filter,random,0.0,8,118125,0,13682,0,70491,0,34922,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Post-filter,random,0.0,9,117212,0,14882,0,79142,0,39092,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.0,0,115136,0,13138,0,67611,0,33317,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.0,1,118547,0,14856,0,74778,0,37252,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.0,2,113569,0,12514,0,66268,0,31188,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.0,3,109772,0,13828,0,70835,0,34771,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.0,4,108220,0,13999,0,66927,0,33584,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.0,5,124425,0,14461,0,73376,0,34895,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.0,6,108790,0,14077,0,70724,0,33616,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.0,7,117607,0,14165,0,70222,0,35480,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.0,8,116704,0,13989,0,70885,0,33501,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.0,9,115174,0,13341,0,76243,0,35765,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.0,0,115063,0,14141,0,71610,0,35666,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.0,1,115986,0,13311,0,71108,0,34275,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.0,2,118451,0,14131,0,73088,0,34285,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.0,3,119623,0,14918,0,74535,0,37113,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.0,4,116983,0,14459,0,69844,0,34134,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.0,5,113807,0,14912,0,72035,0,35185,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.0,6,114109,0,13064,0,71302,0,32138,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.0,7,107287,0,12675,0,68044,0,33027,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.0,8,116055,0,12992,0,71391,0,34071,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.0,9,121931,0,16344,0,75098,0,37567,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.0,0,116637,0,12029,0,72518,0,34568,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.0,1,107690,0,11623,0,62622,0,30294,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.0,2,116185,0,11541,0,68991,0,30299,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.0,3,112098,0,13240,0,67406,0,31842,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.0,4,123457,0,15656,0,75191,0,37138,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.0,5,109761,0,13410,0,66116,0,34104,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.0,6,107364,0,13771,0,67959,0,32256,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.0,7,119886,0,12892,0,74884,0,36871,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.0,8,118874,0,15011,0,75615,0,35234,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.0,9,115393,0,11776,0,67953,0,31781,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.0,0,119087,0,13916,0,73790,0,36271,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.0,1,112748,0,12388,0,67372,0,31828,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.0,2,117098,0,13227,0,71635,0,33961,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.0,3,107798,0,11819,0,61529,0,29187,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.0,4,119225,0,14627,0,76687,0,38003,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.0,5,109935,0,12040,0,66553,0,29754,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.0,6,121215,0,13599,0,75838,0,35620,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.0,7,121807,0,15365,0,75738,0,37767,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.0,8,120573,0,13613,0,77331,0,35502,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.0,9,117759,0,13770,0,71326,0,35476,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.0,0,120342,0,14004,0,72506,0,34007,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.0,1,116629,0,15203,0,75352,0,36923,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.0,2,124425,0,14605,0,80709,0,38133,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.0,3,108253,0,13602,0,67913,0,31833,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.0,4,113064,0,14497,0,73579,0,34796,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.0,5,113857,0,14348,0,69538,0,32989,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.0,6,113997,0,13762,0,73276,0,32401,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.0,7,112666,0,11876,0,71900,0,33168,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.0,8,114757,0,11876,0,68459,0,30992,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.0,9,108326,0,13243,0,69147,0,33124,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.0,0,116818,0,13786,0,72305,0,34693,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.0,1,117342,0,13320,0,68409,0,33579,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.0,2,114928,0,14245,0,74844,0,34087,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.0,3,117065,0,13644,0,73688,0,34213,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.0,4,115690,0,13160,0,69195,0,34372,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.0,5,122573,0,13642,0,75430,0,38043,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.0,6,120982,0,12636,0,71621,0,31341,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.0,7,110506,0,14596,0,67679,0,33273,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.0,8,119338,0,13925,0,74355,0,34747,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.0,9,120299,0,14861,0,74835,0,36490,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,ACORN,random,0.0,0,115293,0,12655,0,69516,0,32385,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,ACORN,random,0.0,1,109228,0,11900,0,65769,0,30664,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,ACORN,random,0.0,2,117149,0,12614,0,73006,0,33709,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,ACORN,random,0.0,3,112884,0,13789,0,70541,0,33813,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,ACORN,random,0.0,4,109391,0,12501,0,66682,0,29706,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,ACORN,random,0.0,5,120079,0,14721,0,73095,0,37235,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,ACORN,random,0.0,6,115784,0,13932,0,77647,0,36966,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,ACORN,random,0.0,7,113582,0,11997,0,68701,0,31155,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,ACORN,random,0.0,8,111847,0,13347,0,69835,0,33046,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,ACORN,random,0.0,9,112995,0,11973,0,68698,0,32844,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,HoneyBee,random,0.0,0,110211,0,13452,0,70329,0,35037,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,HoneyBee,random,0.0,1,114477,0,12434,0,69183,0,33689,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,HoneyBee,random,0.0,2,109277,0,12026,0,65822,0,30001,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,HoneyBee,random,0.0,3,120907,0,14709,0,71391,0,36825,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,HoneyBee,random,0.0,4,120213,0,16368,0,73097,0,36532,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,HoneyBee,random,0.0,5,120154,0,13586,0,72838,0,35155,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,HoneyBee,random,0.0,6,110965,0,12949,0,68096,0,33550,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,HoneyBee,random,0.0,7,111858,0,15200,0,73120,0,37234,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,HoneyBee,random,0.0,8,114286,0,16550,0,73796,0,38240,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,HoneyBee,random,0.0,9,111823,0,12494,0,71686,0,33024,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,SPFresh,random,0.0,0,120416,0,13036,0,74632,0,33184,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,SPFresh,random,0.0,1,119088,0,14659,0,75712,0,36086,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,SPFresh,random,0.0,2,113594,0,12749,0,72404,0,32667,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,SPFresh,random,0.0,3,121332,0,14802,0,73842,0,36322,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,SPFresh,random,0.0,4,113711,0,13606,0,68822,0,34267,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,SPFresh,random,0.0,5,114901,0,14325,0,72994,0,36466,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,SPFresh,random,0.0,6,110620,0,13041,0,69178,0,31783,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,SPFresh,random,0.0,7,110304,0,11696,0,71830,0,33703,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,SPFresh,random,0.0,8,121432,0,15363,0,75887,0,38202,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,SPFresh,random,0.0,9,115829,0,13401,0,70166,0,33414,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Oracle,random,0.0,0,115384,0,14862,0,72940,0,38235,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Oracle,random,0.0,1,115146,0,13640,0,73541,0,35051,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Oracle,random,0.0,2,117908,0,14882,0,75737,0,37965,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Oracle,random,0.0,3,110231,0,12672,0,63613,0,30861,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Oracle,random,0.0,4,114141,0,13118,0,71786,0,34162,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Oracle,random,0.0,5,115488,0,12731,0,71249,0,33647,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Oracle,random,0.0,6,103394,0,10841,0,61010,0,28552,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Oracle,random,0.0,7,114540,0,12497,0,71459,0,32724,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Oracle,random,0.0,8,122651,0,12993,0,72408,0,33343,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Oracle,random,0.0,9,112924,0,12710,0,68120,0,32719,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Tombstone,random,0.1,0,114007,8518,13363,1994,67852,7152,34592,4475,0.09633443,0.10540588,0.14921799,0.12936517
SIFT1M,1000000,1000000,Tombstone,random,0.1,1,118279,8130,13828,1925,71785,6672,34110,4265,0.08820094,0.09294421,0.1392103,0.12503665
SIFT1M,1000000,1000000,Tombstone,random,0.1,2,111402,7759,12989,1854,67571,6562,33174,4116,0.09012775,0.09711267,0.14273616,0.12407307
SIFT1M,1000000,1000000,Tombstone,random,0.1,3,112920,7889,13737,1882,69490,6723,33144,3746,0.08827211,0.09674773,0.13700226,0.11302196
SIFT1M,1000000,1000000,Tombstone,random,0.1,4,114640,9073,16293,2071,73481,7437,36547,4713,0.09667125,0.10120984,0.1271098,0.12895723
SIFT1M,1000000,1000000,Tombstone,random,0.1,5,121707,8718,15594,2103,79865,7518,41252,4751,0.08935136,0.09413385,0.13485956,0.11517017
SIFT1M,1000000,1000000,Tombstone,random,0.1,6,114094,7837,11982,1841,68622,6512,30804,4031,0.08967105,0.09489668,0.15364714,0.13085963
SIFT1M,1000000,1000000,Tombstone,random,0.1,7,115936,8464,12618,2029,75174,7078,35194,4178,0.09102971,0.09415489,0.16080203,0.11871342
SIFT1M,1000000,1000000,Tombstone,random,0.1,8,114132,8916,13396,2038,71616,7679,34037,4765,0.10034265,0.10722464,0.15213497,0.13999471
SIFT1M,1000000,1000000,Tombstone,random,0.1,9,116280,8338,12334,2173,67374,7082,32580,4560,0.09692083,0.10511473,0.17617967,0.13996317
SIFT1M,1000000,1000000,Post-filter,random,0.1,0,118462,9446,13158,2299,72158,8100,33629,5388,0.10628583,0.11225367,0.1747226,0.16021886
SIFT1M,1000000,1000000,Post-filter,random,0.1,1,116475,9507,13457,2450,71568,7960,33360,5260,0.10720003,0.11122289,0.18206138,0.15767386
SIFT1M,1000000,1000000,Post-filter,random,0.1,2,122833,9492,14553,2239,74930,8204,36332,4960,0.10012146,0.10948886,0.15385144,0.13651877
SIFT1M,1000000,1000000,Post-filter,random,0.1,3,116003,9576,15485,2337,73780,8279,35104,5306,0.10607725,0.11221198,0.15092025,0.15115087
SIFT1M,1000000,1000000,Post-filter,random,0.1,4,105373,8737,13953,2034,68105,7520,32706,4480,0.10344013,0.11041774,0.1457751,0.13697792
SIFT1M,1000000,1000000,Post-filter,random,0.1,5,114430,11188,14920,2369,74147,9017,37511,5647,0.1170957,0.12160978,0.15878016,0.15054251
SIFT1M,1000000,1000000,Post-filter,random,0.1,6,109088,7835,11646,1862,64470,6633,31687,4132,0.09434232,0.10288506,0.15988322,0.13040048
SIFT1M,1000000,1000000,Post-filter,random,0.1,7,120631,10132,14968,2280,77062,8637,37171,5469,0.10614333,0.11207859,0.15232496,0.14713083
SIFT1M,1000000,1000000,Post-filter,random,0.1,8,111724,8818,14251,2281,69355,7576,33791,4915,0.1029587,0.10923509,0.16005894,0.14545293
SIFT1M,1000000,1000000,Post-filter,random,0.1,9,120161,10466,15357,2299,79680,8743,37901,5423,0.106405,0.10972641,0.14970372,0.1430833
SIFT1M,1000000,1000000,Lethe,random,0.1,0,113449,3045,13311,0,70627,0,33927,0,0.01316392,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.1,1,112820,2393,12950,0,66464,0,31516,0,0.01069497,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.1,2,119344,2901,15512,0,76471,0,36340,0,0.01171331,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.1,3,119712,2558,14568,0,73686,0,35214,0,0.01051896,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.1,4,109962,2544,13276,0,69194,0,33547,0,0.01125768,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.1,5,113738,2222,14548,0,72831,0,34815,0,0.00941797,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.1,6,114688,2453,14249,0,70367,0,34028,0,0.01051292,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.1,7,108216,2798,13110,0,66168,0,32134,0,0.01273972,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.1,8,114836,2694,15029,0,68529,0,34190,0,0.01158291,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe,random,0.1,9,114625,2929,14468,0,75353,0,34655,0,0.01225005,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.1,0,107510,1606,13454,0,69468,0,33575,0,0.00716942,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.1,1,122092,3570,16416,0,75798,0,37528,0,0.014176,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.1,2,112133,2263,12090,0,68376,0,30211,0,0.01015664,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.1,3,119190,3549,14228,0,74443,0,35128,0,0.0146056,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.1,4,110890,2136,14566,0,70465,0,35477,0,0.00923085,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.1,5,104238,2931,11555,0,63987,0,28875,0,0.01404711,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.1,6,124454,2938,13232,0,76265,0,35546,0,0.01177569,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.1,7,111274,2693,14617,0,71033,0,35334,0,0.01159486,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.1,8,117894,2865,15025,0,72404,0,35992,0,0.01187245,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-bypass,random,0.1,9,110728,2777,13509,0,67469,0,31639,0,0.01243368,0.0,0.0,0.0
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.1,0,115373,9204,12690,1837,70234,7615,32837,4320,0.09940554,0.10842327,0.14475965,0.13155891
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.1,1,115089,7862,13471,1832,72207,6576,33719,4117,0.08694336,0.0910715,0.13599584,0.12209733
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.1,2,109655,8127,12486,1789,66249,7057,32330,4263,0.0962124,0.10652236,0.14328047,0.13185895
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.1,3,112313,7565,12265,1699,67496,6561,31656,3759,0.08753408,0.09720576,0.13852426,0.11874526
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.1,4,119603,8581,15452,2152,76668,7558,38492,4673,0.09177707,0.09858089,0.13927,0.12140185
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.1,5,115876,8096,15752,1764,74258,6715,35831,4111,0.08557942,0.09042797,0.11198578,0.11473305
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.1,6,99378,7092,11459,1481,60786,5897,29601,3491,0.08925874,0.09701247,0.12924339,0.1179352
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.1,7,115519,7382,12312,1835,64362,6043,31768,3780,0.0850148,0.09389081,0.14904159,0.11898766
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.1,8,112234,7486,13854,1869,70167,6488,34379,4192,0.08686924,0.09246512,0.13490689,0.1219349
SIFT1M,1000000,1000000,Lethe-no-revaware-traversal,random,0.1,9,115938,6612,12110,1476,67293,5626,32422,3377,0.07503853,0.08360454,0.12188274,0.10415767
SIFT1M,1000000,1000000,Physical-delete,random,0.1,0,116503,0,13438,0,71758,0,32503,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.1,1,115635,0,14093,0,74324,0,33627,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.1,2,118176,0,13680,0,73102,0,36864,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.1,3,121425,0,14437,0,75070,0,35156,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.1,4,110254,0,12951,0,66796,0,30831,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.1,5,117521,0,13031,0,71253,0,32683,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.1,6,113641,0,12660,0,66658,0,32045,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.1,7,127398,0,15896,0,77915,0,38893,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.1,8,114991,0,14294,0,69397,0,33508,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Physical-delete,random,0.1,9,119592,0,12766,0,70562,0,33334,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.1,0,118506,2890,12936,621,71772,2353,33749,1511,0.031123,0.03278437,0.04800557,0.0447717
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.1,1,118955,3240,17371,784,80528,2913,39249,1771,0.03400194,0.03617375,0.04513269,0.04512217
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.1,2,113986,2935,13655,673,71142,2475,33198,1524,0.03279148,0.03478958,0.04928598,0.04590638
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.1,3,113316,3167,13083,750,67371,2728,32419,1661,0.0367215,0.0404922,0.0573263,0.05123539
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.1,4,108985,2370,11350,505,62733,1772,27756,1121,0.02735931,0.0282467,0.04449339,0.04038766
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.1,5,116096,2927,14491,650,72866,2509,35644,1568,0.03201211,0.03443307,0.04485543,0.04399057
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.1,6,111802,3386,12238,788,70948,2921,32917,1825,0.03913911,0.041171,0.06438961,0.05544248
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.1,7,115688,3013,14316,653,72470,2478,36079,1472,0.03192582,0.03419346,0.0456133,0.04079936
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.1,8,110525,2923,13062,687,70821,2408,34286,1500,0.03287362,0.03400121,0.05259531,0.04374964
SIFT1M,1000000,1000000,Periodic-rebuild,random,0.1,9,124235,4041,14344,920,75187,3363,35218,2126,0.04197057,0.04472848,0.06413832,0.06036686
SIFT1M,1000000,1000000,Per-role-index,random,0.1,0,114024,0,13662,0,71013,0,35925,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.1,1,114667,0,13630,0,70197,0,33824,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.1,2,121388,0,14479,0,77354,0,37395,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.1,3,115839,0,13734,0,72594,0,35640,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.1,4,115112,0,14271,0,72128,0,34522,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.1,5,118588,0,13256,0,67692,0,31780,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.1,6,108998,0,14799,0,73488,0,36814,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.1,7,121136,0,14420,0,72070,0,34589,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.1,8,111069,0,12613,0,66075,0,31787,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,Per-role-index,random,0.1,9,107060,0,12278,0,66362,0,30574,0,0.0,0.0,0.0,0.0
SIFT1M,1000000,1000000,ACORN,random,0.1,0,110639,2851,12628,674,66496,2366,29786,1504,0.03368269,0.03558109,0.05337346,0.05049352
SIFT1M,1000000,1000000,ACORN,random,0.1,1,114684,3242,13214,675,68884,2464,32957,1596,0.03472201,0.03577028,0.05108219,0.04842674
SIFT1M,1000000,1000000,ACORN,random,0.1,2,118825,2856,14309,711,71695,2409,33851,1643,0.0319214,0.03360067,0.04968901,0.04853623
SIFT1M,1000000,1000000,ACORN,random,0.1,3,121404,3053,14631,731,76074,2522,36288,1585,0.03176769,0.03315193,0.04996241,0.04367835
SIFT1M,1000000,1000000,ACORN,random,0.1,4,126227,4019,14039,845,75787,2793,36249,1748,0.03727676,0.03685329,0.06018947,0.04822202
SIFT1M,1000000,1000000,ACORN,random,0.1,5,116597,2463,14366,373,70575,1401,33510,865,0.0217062,0.01985122,0.02596408,0.02581319
SIFT1M,1000000,1000000,ACORN,random,0.1,6,109867,3432,14408,826,70794,2995,35594,1821,0.03933878,0.04230585,0.05732926,0.05116031
SIFT1M,1000000,1000000,ACORN,random,0.1,7,112949,2436,11713,602,66083,2156,29385,1342,0.02969155,0.03262564,0.05139588,0.04566956
SIFT1M,1000000,1000000,ACORN,random,0.1,8,114304,2931,13237,528,71411,2038,33275,1219,0.02891998,0.02853902,0.03988819,0.03663411
SIFT1M,1000000,1000000,ACORN,random,0.1,9,120476,2665,13267,331,77592,1186,36543,738,0.01984847,0.01528508,0.02494912,0.02019539
SIFT1M,1000000,1000000,HoneyBee,random,0.1,0,113983,2777,13788,464,72210,1705,35842,1082,0.02556154,0.02361169,0.03365245,0.03018805
SIFT1M,1000000,1000000,HoneyBee,random,0.1,1,113005,3052,13834,685,67307,2529,33743,1584,0.03444659,0.0375741,0.04951569,0.04694307
SIFT1M,1000000,1000000,HoneyBee,random,0.1,2,116851,3052,13136,490,68279,1555,33075,1042,0.02653658,0.02277421,0.03730207,0.03150416
SIFT1M,1000000,1000000,HoneyBee,random,0.1,3,112816,2890,13018,619,71538,2064,35309,1342,0.0297188,0.0288518,0.04754955,0.03800731
SIFT1M,1000000,1000000,HoneyBee,random,0.1,4,116144,2512,14382,415,75780,1363,34784,864,0.02137791,0.01798628,0.02885551,0.02483901
