dataset,N,N_indexed,method,user_type,frac,seed,topk_drift_before_after,recall_before,recall_after,route_trace_drift_before_after,latency_delta_ms,distance_computation_delta_rate,expanded_nodes_delta_rate
SIFT1M,1000000,1000000,Lethe,revoked_user,0.4,7,0.015022,0.981591,0.983918,0.013505,0.01493,0.002539,0.001472
SIFT1M,1000000,1000000,Lethe,revoked_user,0.4,8,0.015187,0.982854,0.981308,0.013063,0.011309,0.00171,0.002351
SIFT1M,1000000,1000000,Lethe,revoked_user,0.4,9,0.014108,0.977988,0.979114,0.011668,0.013389,0.002306,0.002499
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.4,0,0.00444,0.982687,0.980769,0.005184,0.006983,0.001696,0.002166
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.4,1,0.004224,0.979722,0.982143,0.003961,0.011194,0.003294,0.002705
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.4,2,0.001759,0.98283,0.980484,0.000852,0.019936,0.001275,0.002596
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.4,3,0.002877,0.978845,0.982464,0.00135,0.01797,0.001266,0.002266
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.4,4,0.001755,0.979379,0.980326,0.002706,0.014764,0.0,0.002606
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.4,5,0.003189,0.983253,0.98129,0.003663,0.017433,0.002179,0.001169
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.4,6,0.004561,0.981736,0.98006,0.00507,0.018434,0.000566,0.002372
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.4,7,0.003183,0.979458,0.979212,0.001541,0.021378,0.001734,0.001521
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.4,8,0.001922,0.983045,0.980888,0.003278,0.011276,0.001851,0.002508
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.4,9,0.001589,0.98262,0.976896,0.000982,0.01792,0.002635,0.002335
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.4,0,0.001851,0.982019,0.979468,0.003192,0.012262,0.001447,0.00322
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.4,1,0.00379,0.980291,0.980076,0.003607,0.018867,0.002903,0.00148
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.4,2,0.00346,0.982166,0.980613,0.002658,0.016435,0.0,0.002928
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.4,3,0.002885,0.980326,0.981745,0.001847,0.010802,0.001158,0.001303
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.4,4,0.002576,0.981168,0.983775,0.000387,0.00688,0.00191,0.001763
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.4,5,0.003297,0.978831,0.979944,0.00186,0.016348,4.5e-05,0.001225
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.4,6,0.003091,0.979804,0.980091,0.001291,0.022115,0.002306,0.002082
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.4,7,0.00317,0.98201,0.979688,0.001702,0.006113,0.001465,0.00183
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.4,8,0.003698,0.981889,0.982705,0.002652,0.012179,0.001729,0.003368
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.4,9,0.003681,0.977653,0.98114,0.002332,0.027167,0.003056,0.003229
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.4,0,0.003715,0.979344,0.982361,0.003548,0.011155,0.002649,0.002155
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.4,1,0.003734,0.978947,0.982826,0.003746,0.018949,0.001617,0.001197
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.4,2,0.003687,0.979213,0.98144,0.002932,0.007818,0.002932,0.00171
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.4,3,0.004048,0.979341,0.978973,0.003964,0.014026,0.000728,0.002203
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.4,4,0.001403,0.981558,0.981278,0.0,0.021466,0.003694,0.001973
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.4,5,0.003124,0.97966,0.979932,0.001527,0.013269,0.001319,0.001989
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.4,6,0.003195,0.981566,0.978873,0.003174,0.011771,0.003275,0.002986
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.4,7,0.005754,0.980904,0.9827,0.003731,0.02416,0.003301,0.000987
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.4,8,0.002364,0.980937,0.980992,0.000899,0.013771,0.002723,0.002868
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.4,9,0.003557,0.979541,0.981217,0.002494,0.009803,0.001622,0.001957
SIFT1M,1000000,1000000,Lethe,revoked_user,0.5,0,0.011847,0.982628,0.979675,0.008962,0.003073,0.002852,0.003071
SIFT1M,1000000,1000000,Lethe,revoked_user,0.5,1,0.012077,0.981954,0.981946,0.009621,0.018101,0.000922,0.00155
SIFT1M,1000000,1000000,Lethe,revoked_user,0.5,2,0.013649,0.980253,0.982069,0.010965,0.007928,0.001948,0.002198
SIFT1M,1000000,1000000,Lethe,revoked_user,0.5,3,0.014639,0.980027,0.981783,0.011622,0.015479,0.000295,7.6e-05
SIFT1M,1000000,1000000,Lethe,revoked_user,0.5,4,0.013118,0.983008,0.979143,0.010357,0.009653,0.002404,0.000851
SIFT1M,1000000,1000000,Lethe,revoked_user,0.5,5,0.01755,0.985022,0.981701,0.014833,0.021701,0.001032,0.00207
SIFT1M,1000000,1000000,Lethe,revoked_user,0.5,6,0.014483,0.979032,0.980098,0.010791,0.01645,0.001059,0.002464
SIFT1M,1000000,1000000,Lethe,revoked_user,0.5,7,0.015417,0.979455,0.978912,0.012264,0.005828,0.000914,0.001547
SIFT1M,1000000,1000000,Lethe,revoked_user,0.5,8,0.012193,0.982343,0.982724,0.009578,0.003086,0.002201,0.002847
SIFT1M,1000000,1000000,Lethe,revoked_user,0.5,9,0.017326,0.979343,0.977528,0.014339,0.017656,0.003504,0.001891
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.5,0,0.003424,0.98288,0.981423,0.00335,0.019731,0.001347,0.000608
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.5,1,0.00454,0.979834,0.978107,0.00386,0.017531,0.002446,0.001896
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.5,2,0.002917,0.978762,0.979005,0.002811,0.012047,0.000217,0.002372
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.5,3,0.002403,0.983781,0.981205,0.002514,0.012636,0.002344,0.001313
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.5,4,0.003613,0.980931,0.981323,0.002689,0.016553,0.002438,0.000999
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.5,5,0.005739,0.982054,0.980962,0.003048,0.025163,0.003081,0.002859
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.5,6,0.002054,0.98232,0.981878,0.001681,0.021182,0.001513,0.001903
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.5,7,0.002665,0.983195,0.978495,0.002194,0.014156,0.001289,0.004171
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.5,8,0.003598,0.982177,0.979617,0.001692,0.009681,0.002977,0.003469
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.5,9,0.002043,0.980566,0.981554,0.001194,0.017823,0.001797,0.002216
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.5,0,0.001436,0.981489,0.979726,0.001225,0.0205,0.001463,0.004178
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.5,1,0.003463,0.981086,0.981514,0.0028,0.015601,0.002651,0.004101
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.5,2,0.003368,0.981638,0.982565,0.004566,0.002404,0.003047,0.002883
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.5,3,0.00171,0.982986,0.981104,0.001811,0.018557,0.002731,0.002597
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.5,4,0.003147,0.982056,0.981995,0.002215,0.009292,0.002144,0.001601
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.5,5,0.003683,0.978824,0.979161,0.004028,0.016725,0.001857,0.00207
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.5,6,0.0038,0.982655,0.980151,0.001992,0.011182,0.003748,0.002468
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.5,7,0.004092,0.980614,0.980029,0.001736,0.0,0.002117,0.003149
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.5,8,0.002946,0.981388,0.979668,0.003106,0.000694,0.002221,0.0
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.5,9,0.0029,0.98121,0.981407,0.003813,0.019565,0.002929,0.001754
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.5,0,0.003886,0.980143,0.982231,0.002553,0.017284,0.00216,0.003519
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.5,1,0.002497,0.979405,0.981837,0.001078,0.019029,0.001349,0.000552
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.5,2,0.001344,0.979524,0.981749,0.001129,0.013044,0.001817,0.001656
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.5,3,0.002217,0.980648,0.97889,0.002525,0.01688,0.001336,0.003037
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.5,4,0.003857,0.982128,0.983162,0.002628,0.015694,0.00142,0.002063
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.5,5,0.002964,0.982051,0.980246,0.00178,0.011583,0.004045,0.000446
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.5,6,0.004728,0.980614,0.980342,0.00421,0.020445,0.001419,0.001275
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.5,7,0.002519,0.981356,0.980704,0.000766,0.016147,0.003354,0.000901
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.5,8,0.002038,0.980402,0.982437,0.00068,0.011848,0.00203,0.000375
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.5,9,0.002275,0.982749,0.97997,0.001097,0.019747,0.001098,0.002735
SIFT1M,1000000,1000000,Lethe,revoked_user,0.1,0,0.012257,0.981533,0.982628,0.00856,0.011259,0.002021,0.001393
SIFT1M,1000000,1000000,Lethe,revoked_user,0.1,1,0.005824,0.978887,0.97975,0.005055,0.009875,0.000208,0.0011
SIFT1M,1000000,1000000,Lethe,revoked_user,0.1,2,0.007592,0.982621,0.982878,0.004988,0.011771,0.000635,0.002128
SIFT1M,1000000,1000000,Lethe,revoked_user,0.1,3,0.006711,0.978903,0.981761,0.006272,0.01743,0.002768,0.001306
SIFT1M,1000000,1000000,Lethe,revoked_user,0.1,4,0.006965,0.979349,0.979914,0.005071,0.015382,0.001462,0.001832
SIFT1M,1000000,1000000,Lethe,revoked_user,0.1,5,0.00631,0.982506,0.979683,0.00722,0.019745,0.00247,0.002851
SIFT1M,1000000,1000000,Lethe,revoked_user,0.1,6,0.00755,0.980204,0.980026,0.008142,0.013953,0.001583,0.002652
SIFT1M,1000000,1000000,Lethe,revoked_user,0.1,7,0.00765,0.980634,0.977441,0.004166,0.021957,0.002237,0.001368
SIFT1M,1000000,1000000,Lethe,revoked_user,0.1,8,0.007752,0.982997,0.983571,0.006119,0.013162,0.002428,0.002291
SIFT1M,1000000,1000000,Lethe,revoked_user,0.1,9,0.007319,0.980687,0.982248,0.006668,0.020729,0.0,0.001212
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.1,0,0.001496,0.977553,0.979271,4.2e-05,0.01721,0.001676,0.003259
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.1,1,0.001682,0.980491,0.981582,0.002392,0.010286,0.0,0.002062
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.1,2,0.001537,0.982518,0.980741,0.000639,0.020082,0.002622,0.001464
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.1,3,0.002992,0.981279,0.980295,0.00402,0.010674,0.002371,0.002516
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.1,4,0.000436,0.981799,0.983096,0.000249,0.017879,0.00193,0.002414
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.1,5,0.002183,0.982726,0.984483,0.000919,0.010908,0.002466,0.002463
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.1,6,0.003534,0.982049,0.980343,0.003153,0.010994,0.001518,0.002402
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.1,7,0.000613,0.980719,0.982324,0.001288,0.00757,0.003292,0.001558
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.1,8,0.002951,0.97918,0.979589,0.00214,0.011169,0.003873,0.000517
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.1,9,0.001804,0.978738,0.980075,0.001469,0.014999,0.000752,0.003071
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.1,0,0.000443,0.98156,0.984179,0.0,0.0163,0.003229,0.002686
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.1,1,0.001257,0.980608,0.981994,0.001697,0.017378,0.003249,0.00108
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.1,2,0.0,0.979918,0.981326,0.0,0.007589,0.002716,0.001995
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.1,3,0.001607,0.979431,0.981283,0.000312,0.016692,0.002253,0.002136
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.1,4,0.000362,0.978721,0.980575,0.000891,0.011751,0.000902,0.003369
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.1,5,0.00099,0.98031,0.979745,0.00072,0.010698,0.002831,0.002215
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.1,6,0.003102,0.983774,0.982628,0.001992,0.014399,0.003258,0.000942
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.1,7,0.002597,0.981862,0.982379,0.003259,0.017524,0.00197,0.001802
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.1,8,0.001702,0.98372,0.980846,0.002038,0.01464,0.003555,0.001804
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.1,9,0.001306,0.981791,0.981043,0.001239,0.015792,0.002052,0.00167
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.1,0,0.001465,0.982244,0.97911,0.000206,0.01708,0.002054,0.001665
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.1,1,0.002771,0.981136,0.981334,0.002767,0.010367,0.003318,0.001509
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.1,2,0.002489,0.978566,0.981073,0.001385,0.016778,0.002494,0.002645
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.1,3,0.002717,0.97821,0.983599,0.001524,0.019234,0.002958,0.001979
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.1,4,0.001493,0.980256,0.98097,0.00243,0.014459,0.002434,0.003511
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.1,5,0.001763,0.980479,0.982973,0.001525,0.018511,7e-06,0.000503
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.1,6,0.002082,0.978721,0.983506,0.001448,0.008449,0.001567,0.001748
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.1,7,0.003698,0.982203,0.981705,0.003123,0.024392,0.000648,0.002049
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.1,8,0.00209,0.979178,0.983582,0.003027,0.024927,0.001348,0.001163
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.1,9,0.002552,0.982418,0.983017,0.003704,0.011616,0.001748,0.002993
SIFT1M,1000000,1000000,Lethe,revoked_user,0.2,0,0.009999,0.981351,0.985038,0.008402,0.015125,0.001731,0.001345
SIFT1M,1000000,1000000,Lethe,revoked_user,0.2,1,0.00999,0.982279,0.98182,0.008288,0.013036,0.002773,0.001274
SIFT1M,1000000,1000000,Lethe,revoked_user,0.2,2,0.007918,0.981632,0.980359,0.006384,0.011538,0.002489,0.003121
SIFT1M,1000000,1000000,Lethe,revoked_user,0.2,3,0.011143,0.982331,0.98267,0.00869,0.018802,0.000378,0.00294
SIFT1M,1000000,1000000,Lethe,revoked_user,0.2,4,0.009488,0.978693,0.981108,0.009222,0.013209,0.004263,0.000459
SIFT1M,1000000,1000000,Lethe,revoked_user,0.2,5,0.011446,0.981046,0.982941,0.009972,0.011615,0.002958,0.00235
SIFT1M,1000000,1000000,Lethe,revoked_user,0.2,6,0.008491,0.984105,0.981948,0.00713,0.017143,0.003726,0.003391
SIFT1M,1000000,1000000,Lethe,revoked_user,0.2,7,0.009323,0.980285,0.983214,0.006578,0.001705,0.001378,0.001869
SIFT1M,1000000,1000000,Lethe,revoked_user,0.2,8,0.008829,0.977949,0.983462,0.005885,0.010583,0.002822,0.002522
SIFT1M,1000000,1000000,Lethe,revoked_user,0.2,9,0.01094,0.980574,0.981937,0.009084,0.032086,0.001969,0.001497
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.2,0,0.003046,0.9825,0.980604,0.002158,0.009371,0.002019,0.002593
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.2,1,0.000896,0.981425,0.982842,0.001725,0.013485,0.002668,0.001425
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.2,2,0.000619,0.980036,0.981364,0.000651,0.011585,0.001484,0.002654
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.2,3,0.001925,0.979634,0.979215,0.000932,0.02404,0.002209,0.002014
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.2,4,0.002309,0.980464,0.979315,0.001158,0.016498,0.000748,0.003883
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.2,5,0.00255,0.98062,0.982091,0.002578,0.015627,0.002116,0.002911
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.2,6,0.004249,0.981538,0.981319,0.001333,0.018232,0.003359,0.001772
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.2,7,0.002654,0.98046,0.979397,0.00273,0.015097,0.000487,0.003766
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.2,8,0.0,0.981263,0.980404,0.0,0.018238,0.002337,0.002767
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.2,9,0.002376,0.980399,0.982347,0.003062,0.012583,0.001686,0.001628
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.2,0,0.002756,0.983172,0.983979,0.001328,0.007533,0.002135,0.0
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.2,1,0.004107,0.982269,0.98025,0.001147,0.014969,0.002418,0.001614
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.2,2,0.001969,0.980878,0.980385,0.001031,0.024113,0.001462,0.003261
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.2,3,0.002745,0.982596,0.981559,0.003111,0.018341,0.000884,0.001636
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.2,4,0.001364,0.981133,0.983278,0.0,0.006425,0.004039,0.002838
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.2,5,0.000991,0.980725,0.981294,0.0,0.017105,0.002057,0.002883
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.2,6,0.003402,0.985421,0.979156,0.001683,0.024882,0.003029,0.003044
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.2,7,0.001178,0.981091,0.983918,0.001101,0.01507,0.002962,0.002011
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.2,8,0.003195,0.981309,0.981742,0.001286,0.010648,0.002156,0.002082
SIFT1M,1000000,1000000,Lethe,different_role_still_authorized,0.2,9,0.00375,0.983527,0.979941,0.003669,0.008286,0.001581,0.0
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.2,0,0.003543,0.981064,0.983863,0.001631,0.015066,0.002624,0.002182
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.2,1,0.00311,0.981198,0.982025,0.0033,0.005112,0.000219,0.001377
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.2,2,0.004362,0.983461,0.978925,0.003058,0.008694,0.003024,0.003233
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.2,3,0.001969,0.982025,0.980029,0.003287,0.021103,0.003821,0.002705
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.2,4,0.002004,0.980664,0.980906,0.0,0.01847,0.000842,0.000137
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.2,5,0.001371,0.980383,0.979836,0.000956,0.010528,0.0,0.001867
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.2,6,0.001756,0.981044,0.980065,0.000728,0.011387,0.002305,0.000534
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.2,7,0.0,0.981795,0.981631,0.0,0.010732,0.003671,0.00136
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.2,8,0.002244,0.981404,0.980729,0.001835,0.012159,0.001849,0.0
SIFT1M,1000000,1000000,Lethe,ancestor_descendant_still_authorized,0.2,9,0.003196,0.981162,0.980538,0.002508,0.012439,0.001955,0.002833
SIFT1M,1000000,1000000,Lethe,revoked_user,0.3,0,0.009445,0.981373,0.980812,0.007701,0.012906,0.003026,0.001814
SIFT1M,1000000,1000000,Lethe,revoked_user,0.3,1,0.009888,0.980652,0.979656,0.007682,0.009195,0.001764,0.001983
SIFT1M,1000000,1000000,Lethe,revoked_user,0.3,2,0.01062,0.981561,0.982437,0.00892,0.024717,0.00244,0.002009
SIFT1M,1000000,1000000,Lethe,revoked_user,0.3,3,0.012483,0.981875,0.981509,0.010426,0.004131,0.0019,0.001687
SIFT1M,1000000,1000000,Lethe,revoked_user,0.3,4,0.013375,0.982462,0.978165,0.010019,0.014665,0.001698,0.001422
SIFT1M,1000000,1000000,Lethe,revoked_user,0.3,5,0.01223,0.97971,0.979452,0.010348,0.011506,0.001858,0.003993
SIFT1M,1000000,1000000,Lethe,revoked_user,0.3,6,0.009896,0.983392,0.981355,0.008723,0.013814,0.000559,0.0
SIFT1M,1000000,1000000,Lethe,revoked_user,0.3,7,0.011774,0.982398,0.981913,0.008605,0.021155,0.000223,0.002104
SIFT1M,1000000,1000000,Lethe,revoked_user,0.3,8,0.012856,0.982205,0.981785,0.008785,0.017929,0.001038,0.001268
SIFT1M,1000000,1000000,Lethe,revoked_user,0.3,9,0.012082,0.976981,0.982823,0.008403,0.009031,0.002024,0.002626
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.3,0,0.003592,0.981394,0.982776,0.001847,0.017815,0.00307,0.001542
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.3,1,0.003689,0.982204,0.979845,0.003812,0.013673,0.003468,0.001494
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.3,2,0.00207,0.982763,0.979547,0.002766,0.015072,0.002961,0.003283
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.3,3,0.000915,0.979218,0.980381,0.00136,0.01022,0.001353,0.001536
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.3,4,0.002155,0.982522,0.982443,0.001357,0.020908,0.000827,0.002568
SIFT1M,1000000,1000000,Lethe,same_role_still_authorized,0.3,5,0.002572,0.98092,0.980054,0.000943,0.014579,0.002686,0.001981
